Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
70,2477523088,raydot,0,188.94,QB Ben Roethlisberger RB David Montgomery RB Nick Chubb WR Michael Thomas WR JuJu Smith-Schuster FLEX Marquise Brown WR Chase Claypool TE Austin Hooper DST Saints ,,Marvin Hall,WR,0.08%,0
71,2477119758,alonso2112002 (1/20),0,188.83998,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR Michael Thomas WR Diontae Johnson WR JuJu Smith-Schuster FLEX Chase Claypool TE Jonnu Smith DST Saints ,,Kalif Raymond,FLEX,0.05%,0
72,2477300728,duhos11 (8/18),0,188.73999,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR Michael Thomas WR Diontae Johnson WR JuJu Smith-Schuster FLEX Marquise Brown TE Jonnu Smith DST Saints ,,Ray-Ray McCloud III,WR,0.03%,0
72,2477327835,duhos11 (17/18),0,188.73999,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR Michael Thomas WR Diontae Johnson WR JuJu Smith-Schuster FLEX Marquise Brown TE Jonnu Smith DST Saints ,,Jaylen Samuels,FLEX,0.03%,0
72,2477476604,Fisty,0,188.73999,QB Ben Roethlisberger RB Alvin Kamara RB Nick Chubb WR JuJu Smith-Schuster WR Marquise Brown FLEX Chase Claypool WR Corey Davis TE Eric Ebron DST Saints ,,Darrynton Evans,RB,0.03%,0.1
75,2477168575,CLBLive (8/12),0,188.54001,QB Ben Roethlisberger RB Nick Chubb RB James Conner WR Allen Robinson II FLEX Jarvis Landry WR JuJu Smith-Schuster WR Marquise Brown TE Mark Andrews DST Ravens ,,Riley Ridley,WR,0.03%,5.6
76,2477251403,angryelfFan (8/20),0,188.36,QB Lamar Jackson RB Alvin Kamara RB James Conner WR A.J. Brown WR JuJu Smith-Schuster WR Marquise Brown FLEX Chase Claypool TE Cole Kmet DST Browns ,,Eric Tomlinson,TE,0.03%,0
77,2477316903,TimmyA73 (11/20),0,188.24002,QB Ben Roethlisberger RB Nick Chubb RB James Conner WR A.J. Brown WR Michael Thomas WR JuJu Smith-Schuster FLEX Mark Andrews TE Austin Hooper DST Saints ,,Nick Foles,QB,0.02%,0
78,2477378087,RWalker66 (3/6),0,188.16,QB Lamar Jackson RB J.K. Dobbins RB James Conner WR Diontae Johnson WR Jarvis Landry FLEX JuJu Smith-Schuster WR Marquise Brown TE Austin Hooper DST Saints ,,Dwayne Washington,RB,0.02%,0
79,2477258795,sicVitaEst (2/6),0,188.13998,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR Michael Thomas FLEX Diontae Johnson WR Jarvis Landry WR JuJu Smith-Schuster TE Jonnu Smith DST Ravens ,,Anthony McFarland Jr.,FLEX,0.02%,0
79,2477435306,bighouse11 (1/3),0,188.13998,QB Ben Roethlisberger RB Derrick Henry FLEX Nick Chubb RB Kareem Hunt WR A.J. Brown WR JuJu Smith-Schuster WR Chase Claypool TE Jimmy Graham DST Titans ,,Jeremy McNichols,FLEX,0.02%,0.4
81,2477060196,dfstics (8/20),0,187.84,QB Ben Roethlisberger RB Nick Chubb RB James Conner WR A.J. Brown WR Allen Robinson II WR Diontae Johnson FLEX Chase Claypool TE Eric Ebron DST Ravens ,,Tommylee Lewis,WR,0.01%,0
82,2477368293,mozangeles31 (5/11),0,187.73999,QB Ben Roethlisberger RB Alvin Kamara RB J.K. Dobbins WR Diontae Johnson WR Jarvis Landry FLEX JuJu Smith-Schuster WR James Washington TE Austin Hooper DST Ravens ,,Tony Jones Jr.,FLEX,0.01%,0
83,2477230395,jwarner308 (8/20),0,187.53998,QB Ben Roethlisberger RB Alvin Kamara RB Kareem Hunt WR Michael Thomas WR Diontae Johnson WR Jarvis Landry FLEX JuJu Smith-Schuster TE Jonnu Smith DST Ravens ,,Austin Carr,FLEX,0.01%,0
84,2477106177,tkauff6 (10/10),0,187.44,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR Michael Thomas WR JuJu Smith-Schuster WR Marquise Brown FLEX Mark Andrews TE Eric Ebron DST Saints ,,Patrick Ricard,RB,0.01%,5.6
84,2477304121,theDude1974 (2/5),0,187.44,QB Ben Roethlisberger RB Alvin Kamara RB Kareem Hunt FLEX Diontae Johnson WR Jarvis Landry WR Marquise Brown WR Chase Claypool TE Mark Andrews DST Browns ,,James Proche,WR,0.01%,0
86,2477167561,cherrick07 (6/20),0,187.26001,QB Lamar Jackson RB Nick Chubb RB James Conner WR Diontae Johnson WR Jarvis Landry WR JuJu Smith-Schuster FLEX Mark Andrews TE Austin Hooper DST Saints ,,Derrick Willies,WR,0.01%,0
87,2477371926,mimosamama (8/16),0,186.93999,QB Ben Roethlisberger RB Alvin Kamara RB Nick Chubb WR Allen Robinson II WR Diontae Johnson WR JuJu Smith-Schuster FLEX Chase Claypool TE Vance McDonald DST Titans ,,Stephen Carlson,FLEX,0.01%,0
88,2477106843,arodmvp (3/10),0,186.84,QB Ben Roethlisberger RB Alvin Kamara RB James Conner WR A.J. Brown WR Michael Thomas WR JuJu Smith-Schuster FLEX Jared Cook TE Eric Ebron DST Ravens ,,Chris Moore,WR,0.01%,0
