Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
55,2382372964,SirKenjia,0,140.68001,QB Teddy Bridgewater RB Nick Chubb RB Wayne Gallman Jr. WR Justin Jefferson WR Jakobi Meyers WR Nelson Agholor FLEX Travis Kelce TE Darren Waller DST Jets ,,Damiere Byrd,WR,5.00%,6.3
56,2382663063,BumblebeeK,0,140.2,QB Kyler Murray RB Derrick Henry RB Josh Jacobs FLEX Joshua Kelley WR Tyreek Hill WR Emmanuel Sanders WR Breshad Perriman TE Dan Arnold DST Colts ,,Jonnu Smith,TE,5.00%,0
57,2382648056,Skin2win12,0,139.68,QB Patrick Mahomes RB Wayne Gallman Jr. RB Brian Hill WR Calvin Ridley WR Justin Jefferson FLEX DJ Moore WR Keelan Cole Sr. TE Darren Waller DST Saints ,,Laviska Shenault Jr.,WR,5.00%,6.7
58,2382332113,Kangel196,0,139.23999,QB Justin Herbert RB Kenyan Drake RB Chase Edmonds WR Calvin Ridley FLEX Justin Jefferson WR DeVante Parker WR Marcus Johnson TE Darren Waller DST Saints ,,Jets ,DST,5.00%,9
59,2382628194,hellodave,0,138.5,QB Kyler Murray RB Nick Chubb FLEX Melvin Gordon III RB Nyheim Hines WR DeVante Parker WR Robert Woods WR Michael Pittman Jr. TE Evan Engram DST Rams ,,Jaguars ,DST,5.00%,4
60,2382588860,kyle1323,0,138.18001,QB Ryan Fitzpatrick RB Wayne Gallman Jr. RB Matt Breida WR Keenan Allen WR Justin Jefferson FLEX DeVante Parker WR Cole Beasley TE Darren Waller DST Saints ,,A.J. Brown,WR,5.00%,25.8
61,2382707310,sstellrecht,0,138.09999,QB Kyler Murray RB Derrick Henry RB Melvin Gordon III WR Cooper Kupp WR Justin Jefferson WR Mike Evans TE Hunter Henry FLEX Kyle Rudolph DST Vikings ,,Andy Isabella,FLEX,5.00%,7.3
62,2382383348,bratpack78,0,137.68,QB Patrick Mahomes RB Dalvin Cook RB Nyheim Hines FLEX Brian Hill WR Keenan Allen WR Chris Godwin WR Laviska Shenault Jr. TE Kyle Rudolph DST Saints ,,Mike Davis,RB,5.00%,10.9
63,2382409194,amtr58,0,137.58,QB Ryan Fitzpatrick RB Dalvin Cook RB Nyheim Hines FLEX Brian Hill WR Calvin Ridley WR Justin Jefferson WR Gabriel Davis TE Travis Kelce DST Cardinals ,,Denzel Mims,WR,4.50%,10.7
64,2382379063,shookie_40,0,137.38,QB Ryan Fitzpatrick RB Dalvin Cook RB James Robinson FLEX Brian Hill WR DeVante Parker WR Curtis Samuel WR Nelson Agholor TE Mike Gesicki DST Saints ,,Breshad Perriman,WR,4.50%,11.9
