Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
,,,,,,,Travis Sanheim,D,1.05%,2.8
,,,,,,,Hampus Lindholm,D,1.05%,2.8
,,,,,,,Frederik Andersen,G,1.05%,13.7
,,,,,,,Evgenii Dadonov,W,1.05%,3
,,,,,,,Joel Edmundson,D,1.05%,1.5
,,,,,,,Brandon Carlo,D,1.05%,4.3
,,,,,,,Alexander Barabanov,W,1.05%,0
,,,,,,,Timo Meier,W,1.05%,4.3
,,,,,,,Justin Holl,D,1.05%,2.8
,,,,,,,Alexander Kerfoot,UTIL,1.05%,9.5
,,,,,,,Erik Gustafsson,D,1.05%,11.5
,,,,,,,Yegor Sharangovich,W,1.05%,0
,,,,,,,Scott Wedgewood,G,1.05%,-0.7
,,,,,,,Aaron Ekblad,D,1.05%,4.1
,,,,,,,Zach Hyman,W,1.05%,1.5
,,,,,,,Dmitry Kulikov,D,1.05%,2.6
,,,,,,,Matt Irwin,D,1.05%,2.8
,,,,,,,Nic Dowd,C,1.05%,7.8
,,,,,,,Nazem Kadri,C,1.05%,44.3
,,,,,,,Jason Zucker,W,1.05%,0
,,,,,,,Morgan Geekie,UTIL,1.05%,0
,,,,,,,Alex Wennberg,C,1.05%,4.3
,,,,,,,Jonathan Huberdeau,W,1.05%,4.3
,,,,,,,Jeff Skinner,W,1.05%,5.8
,,,,,,,Patrik Laine,W,1.05%,0
,,,,,,,Nick Leddy,D,1.05%,1.5
,,,,,,,Brenden Dillon,UTIL,1.05%,9.1
,,,,,,,Devan Dubnyk,G,1.05%,17
,,,,,,,Jake McCabe,D,1.05%,12.5
,,,,,,,Oskar Lindblom,W,1.05%,0
,,,,,,,Boone Jenner,W,1.05%,3
,,,,,,,Brady Skjei,D,1.05%,5.8
,,,,,,,Jay Beagle,C,1.05%,1.3
,,,,,,,Jake Virtanen,W,1.05%,0
,,,,,,,Nick Schmaltz,C,1.05%,7.8
,,,,,,,Alex Iafallo,W,1.05%,14.5
,,,,,,,Adrian Kempe,W,1.05%,4.5
,,,,,,,Mikey Anderson,D,1.05%,1.3
,,,,,,,Jan Rutta,D,1.05%,7.1
,,,,,,,T.J. Brodie,D,1.05%,5
,,,,,,,Jordan Eberle,UTIL,1.05%,4.5
,,,,,,,Tom Wilson,W,1.05%,10
,,,,,,,Drake Batherson,W,1.05%,2.8
,,,,,,,Ty Smith,D,1.05%,5.6
,,,,,,,Elvis Merzlikins,G,1.05%,22.1
,,,,,,,Drew Doughty,D,1.05%,19.3
,,,,,,,Jake Muzzin,UTIL,1.05%,2.6
,,,,,,,Chris Kreider,W,1.05%,0
,,,,,,,Kaapo Kakko,W,1.05%,3
,,,,,,,Radek Faksa,C,1.05%,13.1
,,,,,,,Jake Gardiner,D,1.05%,2.8
,,,,,,,Mikko Lehtonen,D,1.05%,0
,,,,,,,Brett Pesce,D,1.05%,8.6
,,,,,,,Charlie Coyle,W,1.05%,6.5
,,,,,,,Jordan Greenway,W,1.05%,7.8
,,,,,,,Ben Hutton,D,1.05%,1.3
,,,,,,,Zdeno Chara,D,1.05%,21.9
,,,,,,,Chris Driedger,G,1.05%,15.3
,,,,,,,Chris Tierney,C,1.05%,6
,,,,,,,Pierre-Olivier Joseph,D,1.05%,1.5
,,,,,,,Kasperi Kapanen,W,1.05%,2.8
,,,,,,,Rasmus Dahlin,D,1.05%,4.3
,,,,,,,Frank Vatrano,UTIL,1.05%,6
,,,,,,,Michael Rasmussen,C,1.05%,12.6
,,,,,,,Patrik Nemeth,D,1.05%,0
,,,,,,,Tanner Pearson,W,1.05%,20.5
,,,,,,,Brandon Montour,D,1.05%,1.5
,,,,,,,Christopher Tanev,D,1.05%,4.1
,,,,,,,Vladislav Namestnikov,C,1.05%,0
,,,,,,,Kevin Fiala,W,1.05%,11.3
,,,,,,,Tobias Rieder,W,1.05%,1.3
,,,,,,,Matt Murray,G,1.05%,0.7
,,,,,,,Mathew Barzal,C,1.05%,6.5
,,,,,,,Sean Kuraly,UTIL,1.05%,11.5
,,,,,,,Steven Lorentz,W,1.05%,1.5
,,,,,,,Kaapo Kahkonen,G,1.05%,17.9
,,,,,,,Rickard Rakell,W,1.05%,5.6
,,,,,,,Seth Jones,D,1.05%,2.8
,,,,,,,Jonas Brodin,D,1.05%,22.9
