QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,TE,Tucker Kraft (36360108),Tucker Kraft,36360108,TE/FLEX,4600,GB@JAX 10/27/2024 01:00PM ET,GB,10.37
,,,,,,,,,,QB,Skylar Thompson (36359272),Skylar Thompson,36359272,QB,4600,ARI@MIA 10/27/2024 01:00PM ET,MIA,3.94
,,,,,,,,,,QB,Tim Boyle (36359273),Tim Boyle,36359273,QB,4600,ARI@MIA 10/27/2024 01:00PM ET,MIA,3.56
,,,,,,,,,,WR,Zay Jones (36359698),Zay Jones,36359698,WR/FLEX,4600,ARI@MIA 10/27/2024 01:00PM ET,ARI,0
,,,,,,,,,,QB,Spencer Rattler (36359270),Spencer Rattler,36359270,QB,4600,NO@LAC 10/27/2024 04:05PM ET,NO,11.35
,,,,,,,,,,QB,Jake Haener (36359271),Jake Haener,36359271,QB,4600,NO@LAC 10/27/2024 04:05PM ET,NO,1.75
,,,,,,,,,,WR,Cedrick Wilson Jr. (36359696),Cedrick Wilson Jr.,36359696,WR/FLEX,4600,NO@LAC 10/27/2024 04:05PM ET,NO,3.26
,,,,,,,,,,RB,Jaleel McLaughlin (36359426),Jaleel McLaughlin,36359426,RB/FLEX,4600,CAR@DEN 10/27/2024 04:25PM ET,DEN,5.84
,,,,,,,,,,RB,Zamir White (36359424),Zamir White,36359424,RB/FLEX,4600,KC@LV 10/27/2024 04:25PM ET,LV,4.7
,,,,,,,,,,RB,Pierre Strong Jr. (36359432),Pierre Strong Jr.,36359432,RB/FLEX,4500,BAL@CLE 10/27/2024 01:00PM ET,CLE,3.8
,,,,,,,,,,WR,Gabe Davis (36359704),Gabe Davis,36359704,WR/FLEX,4500,GB@JAX 10/27/2024 01:00PM ET,JAX,7.24
,,,,,,,,,,RB,Emari Demercado (36359430),Emari Demercado,36359430,RB/FLEX,4500,ARI@MIA 10/27/2024 01:00PM ET,ARI,3.87
,,,,,,,,,,RB,JaMycal Hasty (36359434),JaMycal Hasty,36359434,RB/FLEX,4500,NYJ@NE 10/27/2024 01:00PM ET,NE,3
,,,,,,,,,,RB,Hassan Haskins (36359428),Hassan Haskins,36359428,RB/FLEX,4500,NO@LAC 10/27/2024 04:05PM ET,LAC,0.3
,,,,,,,,,,WR,Quentin Johnston (36359702),Quentin Johnston,36359702,WR/FLEX,4500,NO@LAC 10/27/2024 04:05PM ET,LAC,9.76
,,,,,,,,,,TE,Dallas Goedert (36360110),Dallas Goedert,36360110,TE/FLEX,4500,PHI@CIN 10/27/2024 01:00PM ET,PHI,11.42
,,,,,,,,,,QB,Jarrett Stidham (36359274),Jarrett Stidham,36359274,QB,4500,CAR@DEN 10/27/2024 04:25PM ET,DEN,-0.1
,,,,,,,,,,WR,JuJu Smith-Schuster (36359700),JuJu Smith-Schuster,36359700,WR/FLEX,4500,KC@LV 10/27/2024 04:25PM ET,KC,5.45
,,,,,,,,,,QB,Mason Rudolph (36359275),Mason Rudolph,36359275,QB,4400,TEN@DET 10/27/2024 01:00PM ET,TEN,7.65
,,,,,,,,,,QB,Will Levis (36359276),Will Levis,36359276,QB,4400,TEN@DET 10/27/2024 01:00PM ET,TEN,9.71
,,,,,,,,,,RB,Emanuel Wilson (36359440),Emanuel Wilson,36359440,RB/FLEX,4400,GB@JAX 10/27/2024 01:00PM ET,GB,5.54
,,,,,,,,,,QB,Clayton Tune (36359278),Clayton Tune,36359278,QB,4400,ARI@MIA 10/27/2024 01:00PM ET,ARI,-0.7
,,,,,,,,,,RB,Jeff Wilson Jr. (36359436),Jeff Wilson Jr.,36359436,RB/FLEX,4400,ARI@MIA 10/27/2024 01:00PM ET,MIA,1.8
,,,,,,,,,,TE,Kyle Pitts (36360112),Kyle Pitts,36360112,TE/FLEX,4400,ATL@TB 10/27/2024 01:00PM ET,ATL,9.11
,,,,,,,,,,QB,Easton Stick (36359277),Easton Stick,36359277,QB,4400,NO@LAC 10/27/2024 04:05PM ET,LAC,0
,,,,,,,,,,WR,Joshua Palmer (36359706),Joshua Palmer,36359706,WR/FLEX,4400,NO@LAC 10/27/2024 04:05PM ET,LAC,6.02
,,,,,,,,,,RB,Miles Sanders (36359442),Miles Sanders,36359442,RB/FLEX,4400,CAR@DEN 10/27/2024 04:25PM ET,CAR,5.39
,,,,,,,,,,RB,Ameer Abdullah (36359438),Ameer Abdullah,36359438,RB/FLEX,4400,KC@LV 10/27/2024 04:25PM ET,LV,3.63
,,,,,,,,,,WR,Tre Tucker (36359708),Tre Tucker,36359708,WR/FLEX,4400,KC@LV 10/27/2024 04:25PM ET,LV,8.26
,,,,,,,,,,WR,Rashod Bateman (36359710),Rashod Bateman,36359710,WR/FLEX,4300,BAL@CLE 10/27/2024 01:00PM ET,BAL,11.63
,,,,,,,,,,TE,Isaiah Likely (36360114),Isaiah Likely,36360114,TE/FLEX,4300,BAL@CLE 10/27/2024 01:00PM ET,BAL,9.06
,,,,,,,,,,WR,Greg Dortch (36359714),Greg Dortch,36359714,WR/FLEX,4300,ARI@MIA 10/27/2024 01:00PM ET,ARI,6.19
,,,,,,,,,,QB,Jacoby Brissett (36359279),Jacoby Brissett,36359279,QB,4300,NYJ@NE 10/27/2024 01:00PM ET,NE,7.79
,,,,,,,,,,WR,Ray-Ray McCloud III (36359712),Ray-Ray McCloud III,36359712,WR/FLEX,4300,ATL@TB 10/27/2024 01:00PM ET,ATL,7.77
,,,,,,,,,,RB,Khalil Herbert (36359444),Khalil Herbert,36359444,RB/FLEX,4300,CHI@WAS 10/27/2024 04:25PM ET,CHI,1.67
,,,,,,,,,,RB,Audric Estime (36359446),Audric Estime,36359446,RB/FLEX,4300,CAR@DEN 10/27/2024 04:25PM ET,DEN,1.53
,,,,,,,,,,WR,Mike Williams (36359718),Mike Williams,36359718,WR/FLEX,4200,NYJ@NE 10/27/2024 01:00PM ET,NYJ,3.86
,,,,,,,,,,RB,Jeremy McNichols (36359452),Jeremy McNichols,36359452,RB/FLEX,4200,CHI@WAS 10/27/2024 04:25PM ET,WAS,5.14
,,,,,,,,,,TE,Zach Ertz (36360116),Zach Ertz,36360116,TE/FLEX,4200,CHI@WAS 10/27/2024 04:25PM ET,WAS,8.54
,,,,,,,,,,RB,Jamaal Williams (36359448),Jamaal Williams,36359448,RB/FLEX,4200,NO@LAC 10/27/2024 04:05PM ET,NO,3.44
,,,,,,,,,,WR,Jahan Dotson (36359716),Jahan Dotson,36359716,WR/FLEX,4200,PHI@CIN 10/27/2024 01:00PM ET,PHI,1.8
,,,,,,,,,,RB,Carson Steele (36359450),Carson Steele,36359450,RB/FLEX,4200,KC@LV 10/27/2024 04:25PM ET,KC,2.27
,,,,,,,,,,RB,Julius Chestnut (36359454),Julius Chestnut,36359454,RB/FLEX,4100,TEN@DET 10/27/2024 01:00PM ET,TEN,0.6
,,,,,,,,,,RB,Dare Ogunbowale (36359456),Dare Ogunbowale,36359456,RB/FLEX,4100,IND@HOU 10/27/2024 01:00PM ET,HOU,5.99
,,,,,,,,,,TE,Dalton Schultz (36360118),Dalton Schultz,36360118,TE/FLEX,4100,IND@HOU 10/27/2024 01:00PM ET,HOU,5.16
,,,,,,,,,,WR,Mason Tipton (36359720),Mason Tipton,36359720,WR/FLEX,4100,NO@LAC 10/27/2024 04:05PM ET,NO,2.93
,,,,,,,,,,WR,Troy Franklin (36359722),Troy Franklin,36359722,WR/FLEX,4100,CAR@DEN 10/27/2024 04:25PM ET,DEN,4.92
,,,,,,,,,,QB,Bailey Zappe (36359281),Bailey Zappe,36359281,QB,4000,BAL@CLE 10/27/2024 01:00PM ET,CLE,0
,,,,,,,,,,QB,Devin Leary (36359306),Devin Leary,36359306,QB,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,0
,,,,,,,,,,RB,Rasheen Ali (36359580),Rasheen Ali,36359580,RB/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,0
,,,,,,,,,,RB,Keaton Mitchell (36359582),Keaton Mitchell,36359582,RB/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,0
,,,,,,,,,,RB,Owen Wright (36359584),Owen Wright,36359584,RB/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,0
,,,,,,,,,,RB,Chris Collier (36359586),Chris Collier,36359586,RB/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,0
,,,,,,,,,,RB,Patrick Ricard (36359588),Patrick Ricard,36359588,RB/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,0.86
,,,,,,,,,,RB,Nyheim Hines (36359590),Nyheim Hines,36359590,RB/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,CLE,0
,,,,,,,,,,TE,Mark Andrews (36360120),Mark Andrews,36360120,TE/FLEX,4000,BAL@CLE 10/27/2024 01:00PM ET,BAL,8.24
,,,,,,,,,,QB,Trevor Siemian (36359303),Trevor Siemian,36359303,QB,4000,TEN@DET 10/27/2024 01:00PM ET,TEN,0
,,,,,,,,,,QB,Hendon Hooker (36359304),Hendon Hooker,36359304,QB,4000,TEN@DET 10/27/2024 01:00PM ET,DET,0.66
,,,,,,,,,,QB,Jake Fromm (36359305),Jake Fromm,36359305,QB,4000,TEN@DET 10/27/2024 01:00PM ET,DET,0
,,,,,,,,,,RB,Joshua Kelley (36359570),Joshua Kelley,36359570,RB/FLEX,4000,TEN@DET 10/27/2024 01:00PM ET,TEN,0
,,,,,,,,,,RB,Jabari Small (36359572),Jabari Small,36359572,RB/FLEX,4000,TEN@DET 10/27/2024 01:00PM ET,TEN,0
,,,,,,,,,,RB,Craig Reynolds (36359574),Craig Reynolds,36359574,RB/FLEX,4000,TEN@DET 10/27/2024 01:00PM ET,DET,0.35
,,,,,,,,,,RB,Sione Vaki (36359576),Sione Vaki,36359576,RB/FLEX,4000,TEN@DET 10/27/2024 01:00PM ET,DET,0.53
,,,,,,,,,,RB,Jermar Jefferson (36359578),Jermar Jefferson,36359578,RB/FLEX,4000,TEN@DET 10/27/2024 01:00PM ET,DET,0
,,,,,,,,,,QB,Sam Ehlinger (36359300),Sam Ehlinger,36359300,QB,4000,IND@HOU 10/27/2024 01:00PM ET,IND,0
,,,,,,,,,,QB,Case Keenum (36359301),Case Keenum,36359301,QB,4000,IND@HOU 10/27/2024 01:00PM ET,HOU,0
,,,,,,,,,,QB,Kedon Slovis (36359302),Kedon Slovis,36359302,QB,4000,IND@HOU 10/27/2024 01:00PM ET,HOU,0
,,,,,,,,,,RB,Evan Hull (36359558),Evan Hull,36359558,RB/FLEX,4000,IND@HOU 10/27/2024 01:00PM ET,IND,0
,,,,,,,,,,RB,Trent Pennix (36359560),Trent Pennix,36359560,RB/FLEX,4000,IND@HOU 10/27/2024 01:00PM ET,IND,0
,,,,,,,,,,RB,Salvon Ahmed (36359562),Salvon Ahmed,36359562,RB/FLEX,4000,IND@HOU 10/27/2024 01:00PM ET,IND,0
,,,,,,,,,,RB,British Brooks (36359564),British Brooks,36359564,RB/FLEX,4000,IND@HOU 10/27/2024 01:00PM ET,HOU,0.04
,,,,,,,,,,RB,J.J. Taylor (36359566),J.J. Taylor,36359566,RB/FLEX,4000,IND@HOU 10/27/2024 01:00PM ET,HOU,1.37
,,,,,,,,,,RB,Troy Hairston (36359568),Troy Hairston,36359568,RB/FLEX,4000,IND@HOU 10/27/2024 01:00PM ET,HOU,0
,,,,,,,,,,QB,John Rhys Plumlee (36359298),John Rhys Plumlee,36359298,QB,4000,GB@JAX 10/27/2024 01:00PM ET,JAX,0
,,,,,,,,,,QB,Sean Clifford (36359299),Sean Clifford,36359299,QB,4000,GB@JAX 10/27/2024 01:00PM ET,GB,0
,,,,,,,,,,RB,Jake Funk (36359546),Jake Funk,36359546,RB/FLEX,4000,GB@JAX 10/27/2024 01:00PM ET,JAX,0
,,,,,,,,,,RB,Keilan Robinson (36359548),Keilan Robinson,36359548,RB/FLEX,4000,GB@JAX 10/27/2024 01:00PM ET,JAX,0
,,,,,,,,,,RB,Chris Brooks (36359550),Chris Brooks,36359550,RB/FLEX,4000,GB@JAX 10/27/2024 01:00PM ET,GB,0.48
,,,,,,,,,,RB,AJ Dillon (36359552),AJ Dillon,36359552,RB/FLEX,4000,GB@JAX 10/27/2024 01:00PM ET,GB,0
,,,,,,,,,,RB,Andrew Beck (36359554),Andrew Beck,36359554,RB/FLEX,4000,GB@JAX 10/27/2024 01:00PM ET,GB,0
,,,,,,,,,,RB,Ellis Merriweather (36359556),Ellis Merriweather,36359556,RB/FLEX,4000,GB@JAX 10/27/2024 01:00PM ET,GB,0
,,,,,,,,,,RB,DeeJay Dallas (36359538),DeeJay Dallas,36359538,RB/FLEX,4000,ARI@MIA 10/27/2024 01:00PM ET,ARI,0.86
,,,,,,,,,,RB,Michael Carter (36359540),Michael Carter,36359540,RB/FLEX,4000,ARI@MIA 10/27/2024 01:00PM ET,ARI,0
,,,,,,,,,,RB,Deneric Prince (36359542),Deneric Prince,36359542,RB/FLEX,4000,ARI@MIA 10/27/2024 01:00PM ET,MIA,0
,,,,,,,,,,RB,Alec Ingold (36359544),Alec Ingold,36359544,RB/FLEX,4000,ARI@MIA 10/27/2024 01:00PM ET,MIA,2.35
,,,,,,,,,,QB,Jordan Travis (36359295),Jordan Travis,36359295,QB,4000,NYJ@NE 10/27/2024 01:00PM ET,NYJ,0
,,,,,,,,,,QB,Adrian Martinez (36359296),Adrian Martinez,36359296,QB,4000,NYJ@NE 10/27/2024 01:00PM ET,NYJ,0
,,,,,,,,,,QB,Joe Milton III (36359297),Joe Milton III,36359297,QB,4000,NYJ@NE 10/27/2024 01:00PM ET,NE,0
,,,,,,,,,,RB,Isaiah Davis (36359528),Isaiah Davis,36359528,RB/FLEX,4000,NYJ@NE 10/27/2024 01:00PM ET,NYJ,0.26
,,,,,,,,,,RB,Israel Abanikanda (36359530),Israel Abanikanda,36359530,RB/FLEX,4000,NYJ@NE 10/27/2024 01:00PM ET,NYJ,0
,,,,,,,,,,RB,Kene Nwangwu (36359532),Kene Nwangwu,36359532,RB/FLEX,4000,NYJ@NE 10/27/2024 01:00PM ET,NYJ,0
,,,,,,,,,,RB,Terrell Jennings (36359534),Terrell Jennings,36359534,RB/FLEX,4000,NYJ@NE 10/27/2024 01:00PM ET,NE,1.3
,,,,,,,,,,RB,Kevin Harris (36359536),Kevin Harris,36359536,RB/FLEX,4000,NYJ@NE 10/27/2024 01:00PM ET,NE,0
,,,,,,,,,,QB,Michael Pratt (36359293),Michael Pratt,36359293,QB,4000,ATL@TB 10/27/2024 01:00PM ET,TB,0
,,,,,,,,,,QB,Nathan Peterman (36359294),Nathan Peterman,36359294,QB,4000,ATL@TB 10/27/2024 01:00PM ET,ATL,0
,,,,,,,,,,RB,Chase Edmonds (36359516),Chase Edmonds,36359516,RB/FLEX,4000,ATL@TB 10/27/2024 01:00PM ET,TB,0
,,,,,,,,,,RB,D.J. Williams (36359518),D.J. Williams,36359518,RB/FLEX,4000,ATL@TB 10/27/2024 01:00PM ET,TB,0
,,,,,,,,,,RB,Avery Williams (36359520),Avery Williams,36359520,RB/FLEX,4000,ATL@TB 10/27/2024 01:00PM ET,ATL,0
,,,,,,,,,,RB,Jase McClellan (36359522),Jase McClellan,36359522,RB/FLEX,4000,ATL@TB 10/27/2024 01:00PM ET,ATL,1.7
,,,,,,,,,,RB,Robert Burns (36359524),Robert Burns,36359524,RB/FLEX,4000,ATL@TB 10/27/2024 01:00PM ET,ATL,0
,,,,,,,,,,RB,Carlos Washington Jr. (36359526),Carlos Washington Jr.,36359526,RB/FLEX,4000,ATL@TB 10/27/2024 01:00PM ET,ATL,0
,,,,,,,,,,QB,Jeff Driskel (36359290),Jeff Driskel,36359290,QB,4000,CHI@WAS 10/27/2024 04:25PM ET,WAS,0
,,,,,,,,,,QB,Sam Hartman (36359291),Sam Hartman,36359291,QB,4000,CHI@WAS 10/27/2024 04:25PM ET,WAS,0
,,,,,,,,,,QB,Austin Reed (36359292),Austin Reed,36359292,QB,4000,CHI@WAS 10/27/2024 04:25PM ET,CHI,0
,,,,,,,,,,QB,Tyson Bagent (36359307),Tyson Bagent,36359307,QB,4000,CHI@WAS 10/27/2024 04:25PM ET,CHI,-0.35
,,,,,,,,,,RB,Michael Wiley (36359506),Michael Wiley,36359506,RB/FLEX,4000,CHI@WAS 10/27/2024 04:25PM ET,WAS,0
,,,,,,,,,,RB,Chris Rodriguez Jr. (36359508),Chris Rodriguez Jr.,36359508,RB/FLEX,4000,CHI@WAS 10/27/2024 04:25PM ET,WAS,0
,,,,,,,,,,RB,Travis Homer (36359510),Travis Homer,36359510,RB/FLEX,4000,CHI@WAS 10/27/2024 04:25PM ET,CHI,0.8
,,,,,,,,,,RB,Ian Wheeler (36359512),Ian Wheeler,36359512,RB/FLEX,4000,CHI@WAS 10/27/2024 04:25PM ET,CHI,0
,,,,,,,,,,RB,Khari Blasingame (36359514),Khari Blasingame,36359514,RB/FLEX,4000,CHI@WAS 10/27/2024 04:25PM ET,CHI,0
,,,,,,,,,,RB,Gus Edwards (36359458),Gus Edwards,36359458,RB/FLEX,4000,NO@LAC 10/27/2024 04:05PM ET,LAC,3.12
,,,,,,,,,,RB,Jaret Patterson (36359500),Jaret Patterson,36359500,RB/FLEX,4000,NO@LAC 10/27/2024 04:05PM ET,LAC,0
,,,,,,,,,,RB,Jordan Mims (36359502),Jordan Mims,36359502,RB/FLEX,4000,NO@LAC 10/27/2024 04:05PM ET,NO,0.82
,,,,,,,,,,RB,Adam Prentice (36359504),Adam Prentice,36359504,RB/FLEX,4000,NO@LAC 10/27/2024 04:05PM ET,NO,0
,,,,,,,,,,WR,DJ Chark (36359726),DJ Chark,36359726,WR/FLEX,4000,NO@LAC 10/27/2024 04:05PM ET,LAC,0
,,,,,,,,,,WR,Bub Means (36359728),Bub Means,36359728,WR/FLEX,4000,NO@LAC 10/27/2024 04:05PM ET,NO,3.7
,,,,,,,,,,QB,Jaren Hall (36359287),Jaren Hall,36359287,QB,4000,BUF@SEA 10/27/2024 04:05PM ET,SEA,0
,,,,,,,,,,QB,Shane Buechele (36359288),Shane Buechele,36359288,QB,4000,BUF@SEA 10/27/2024 04:05PM ET,BUF,0
,,,,,,,,,,QB,Mike White (36359289),Mike White,36359289,QB,4000,BUF@SEA 10/27/2024 04:05PM ET,BUF,0
,,,,,,,,,,RB,Kenny McIntosh (36359490),Kenny McIntosh,36359490,RB/FLEX,4000,BUF@SEA 10/27/2024 04:05PM ET,SEA,0.23
,,,,,,,,,,RB,Brittain Brown (36359492),Brittain Brown,36359492,RB/FLEX,4000,BUF@SEA 10/27/2024 04:05PM ET,SEA,0
,,,,,,,,,,RB,Darrynton Evans (36359494),Darrynton Evans,36359494,RB/FLEX,4000,BUF@SEA 10/27/2024 04:05PM ET,BUF,0
,,,,,,,,,,RB,Reggie Gilliam (36359496),Reggie Gilliam,36359496,RB/FLEX,4000,BUF@SEA 10/27/2024 04:05PM ET,BUF,0
,,,,,,,,,,RB,Frank Gore Jr. (36359498),Frank Gore Jr.,36359498,RB/FLEX,4000,BUF@SEA 10/27/2024 04:05PM ET,BUF,0
,,,,,,,,,,WR,Curtis Samuel (36359724),Curtis Samuel,36359724,WR/FLEX,4000,BUF@SEA 10/27/2024 04:05PM ET,BUF,3.11
,,,,,,,,,,QB,Tanner McKee (36359284),Tanner McKee,36359284,QB,4000,PHI@CIN 10/27/2024 01:00PM ET,PHI,0
,,,,,,,,,,QB,Will Grier (36359285),Will Grier,36359285,QB,4000,PHI@CIN 10/27/2024 01:00PM ET,PHI,0
,,,,,,,,,,QB,Logan Woodside (36359286),Logan Woodside,36359286,QB,4000,PHI@CIN 10/27/2024 01:00PM ET,CIN,0
,,,,,,,,,,RB,Will Shipley (36359480),Will Shipley,36359480,RB/FLEX,4000,PHI@CIN 10/27/2024 01:00PM ET,PHI,0.25
,,,,,,,,,,RB,Tyrion Davis-Price (36359482),Tyrion Davis-Price,36359482,RB/FLEX,4000,PHI@CIN 10/27/2024 01:00PM ET,PHI,0
,,,,,,,,,,RB,Trayveon Williams (36359484),Trayveon Williams,36359484,RB/FLEX,4000,PHI@CIN 10/27/2024 01:00PM ET,CIN,0
,,,,,,,,,,RB,Chris Evans (36359486),Chris Evans,36359486,RB/FLEX,4000,PHI@CIN 10/27/2024 01:00PM ET,CIN,0
,,,,,,,,,,RB,Kendall Milton (36359488),Kendall Milton,36359488,RB/FLEX,4000,PHI@CIN 10/27/2024 01:00PM ET,CIN,0
,,,,,,,,,,QB,Jack Plummer (36359282),Jack Plummer,36359282,QB,4000,CAR@DEN 10/27/2024 04:25PM ET,CAR,0
,,,,,,,,,,QB,Zach Wilson (36359283),Zach Wilson,36359283,QB,4000,CAR@DEN 10/27/2024 04:25PM ET,DEN,0
,,,,,,,,,,RB,Raheem Blackshear (36359468),Raheem Blackshear,36359468,RB/FLEX,4000,CAR@DEN 10/27/2024 04:25PM ET,CAR,0
,,,,,,,,,,RB,Mike Boone (36359470),Mike Boone,36359470,RB/FLEX,4000,CAR@DEN 10/27/2024 04:25PM ET,CAR,0.35
,,,,,,,,,,RB,Dillon Johnson (36359472),Dillon Johnson,36359472,RB/FLEX,4000,CAR@DEN 10/27/2024 04:25PM ET,CAR,0
,,,,,,,,,,RB,Tyler Badie (36359474),Tyler Badie,36359474,RB/FLEX,4000,CAR@DEN 10/27/2024 04:25PM ET,DEN,3.47
,,,,,,,,,,RB,Blake Watson (36359476),Blake Watson,36359476,RB/FLEX,4000,CAR@DEN 10/27/2024 04:25PM ET,DEN,0
,,,,,,,,,,RB,Michael Burton (36359478),Michael Burton,36359478,RB/FLEX,4000,CAR@DEN 10/27/2024 04:25PM ET,DEN,0.74
,,,,,,,,,,QB,Carter Bradley (36359280),Carter Bradley,36359280,QB,4000,KC@LV 10/27/2024 04:25PM ET,LV,0
,,,,,,,,,,RB,Dylan Laube (36359460),Dylan Laube,36359460,RB/FLEX,4000,KC@LV 10/27/2024 04:25PM ET,LV,-0.33
,,,,,,,,,,RB,Sincere McCormick (36359462),Sincere McCormick,36359462,RB/FLEX,4000,KC@LV 10/27/2024 04:25PM ET,LV,0
,,,,,,,,,,RB,Keaontay Ingram (36359464),Keaontay Ingram,36359464,RB/FLEX,4000,KC@LV 10/27/2024 04:25PM ET,KC,0
,,,,,,,,,,RB,Emani Bailey (36359466),Emani Bailey,36359466,RB/FLEX,4000,KC@LV 10/27/2024 04:25PM ET,KC,0
,,,,,,,,,,WR,Mecole Hardman (36359730),Mecole Hardman,36359730,WR/FLEX,4000,KC@LV 10/27/2024 04:25PM ET,KC,3.3
,,,,,,,,,,WR,Nelson Agholor (36359736),Nelson Agholor,36359736,WR/FLEX,3900,BAL@CLE 10/27/2024 01:00PM ET,BAL,3.06
,,,,,,,,,,WR,Tyler Boyd (36359734),Tyler Boyd,36359734,WR/FLEX,3900,TEN@DET 10/27/2024 01:00PM ET,TEN,5.83
,,,,,,,,,,WR,Noah Brown (36359732),Noah Brown,36359732,WR/FLEX,3900,CHI@WAS 10/27/2024 04:25PM ET,WAS,6.5
,,,,,,,,,,TE,Taysom Hill (36360122),Taysom Hill,36360122,TE/FLEX,3900,NO@LAC 10/27/2024 04:05PM ET,NO,7.3
,,,,,,,,,,DST,Lions  (36360380),Lions ,36360380,DST,3800,TEN@DET 10/27/2024 01:00PM ET,DET,8.5
,,,,,,,,,,WR,Odell Beckham Jr. (36359738),Odell Beckham Jr.,36359738,WR/FLEX,3800,ARI@MIA 10/27/2024 01:00PM ET,MIA,0
,,,,,,,,,,TE,Hunter Henry (36360124),Hunter Henry,36360124,TE/FLEX,3800,NYJ@NE 10/27/2024 01:00PM ET,NE,9.61
,,,,,,,,,,WR,Sterling Shepard (36359742),Sterling Shepard,36359742,WR/FLEX,3800,ATL@TB 10/27/2024 01:00PM ET,TB,5.68
,,,,,,,,,,WR,Dyami Brown (36359740),Dyami Brown,36359740,WR/FLEX,3800,CHI@WAS 10/27/2024 04:25PM ET,WAS,3.97
,,,,,,,,,,WR,Elijah Moore (36359746),Elijah Moore,36359746,WR/FLEX,3700,BAL@CLE 10/27/2024 01:00PM ET,CLE,5.09
,,,,,,,,,,WR,Adonai Mitchell (36359744),Adonai Mitchell,36359744,WR/FLEX,3700,IND@HOU 10/27/2024 01:00PM ET,IND,3.32
,,,,,,,,,,WR,Jalen McMillan (36359750),Jalen McMillan,36359750,WR/FLEX,3700,ATL@TB 10/27/2024 01:00PM ET,TB,4.1
,,,,,,,,,,TE,Noah Fant (36360126),Noah Fant,36360126,TE/FLEX,3700,BUF@SEA 10/27/2024 04:05PM ET,SEA,7.19
,,,,,,,,,,DST,Broncos  (36360381),Broncos ,36360381,DST,3700,CAR@DEN 10/27/2024 04:25PM ET,DEN,11.57
,,,,,,,,,,WR,Justin Watson (36359748),Justin Watson,36359748,WR/FLEX,3700,KC@LV 10/27/2024 04:25PM ET,KC,2.75
,,,,,,,,,,TE,Jonnu Smith (36360128),Jonnu Smith,36360128,TE/FLEX,3600,ARI@MIA 10/27/2024 01:00PM ET,MIA,8.42
,,,,,,,,,,WR,Kayshon Boutte (36359756),Kayshon Boutte,36359756,WR/FLEX,3600,NYJ@NE 10/27/2024 01:00PM ET,NE,5.58
,,,,,,,,,,WR,Olamide Zaccheaus (36359754),Olamide Zaccheaus,36359754,WR/FLEX,3600,CHI@WAS 10/27/2024 04:25PM ET,WAS,5.23
,,,,,,,,,,WR,Andrei Iosivas (36359752),Andrei Iosivas,36359752,WR/FLEX,3600,PHI@CIN 10/27/2024 01:00PM ET,CIN,7.27
,,,,,,,,,,DST,Chiefs  (36360382),Chiefs ,36360382,DST,3600,KC@LV 10/27/2024 04:25PM ET,KC,6.83
,,,,,,,,,,WR,Tim Patrick (36359758),Tim Patrick,36359758,WR/FLEX,3500,TEN@DET 10/27/2024 01:00PM ET,DET,5.3
,,,,,,,,,,WR,Kendrick Bourne (36359760),Kendrick Bourne,36359760,WR/FLEX,3500,NYJ@NE 10/27/2024 01:00PM ET,NE,2.3
,,,,,,,,,,DST,Jets  (36360383),Jets ,36360383,DST,3500,NYJ@NE 10/27/2024 01:00PM ET,NYJ,6.14
,,,,,,,,,,WR,Trey Palmer (36359762),Trey Palmer,36359762,WR/FLEX,3500,ATL@TB 10/27/2024 01:00PM ET,TB,3.42
,,,,,,,,,,TE,Cade Otton (36360130),Cade Otton,36360130,TE/FLEX,3500,ATL@TB 10/27/2024 01:00PM ET,TB,8.7
,,,,,,,,,,WR,Simi Fehoko (36359764),Simi Fehoko,36359764,WR/FLEX,3500,NO@LAC 10/27/2024 04:05PM ET,LAC,2.77
,,,,,,,,,,DST,Ravens  (36360384),Ravens ,36360384,DST,3400,BAL@CLE 10/27/2024 01:00PM ET,BAL,5.29
,,,,,,,,,,WR,Kalif Raymond (36359766),Kalif Raymond,36359766,WR/FLEX,3400,TEN@DET 10/27/2024 01:00PM ET,DET,5.5
,,,,,,,,,,WR,Xavier Hutchinson (36359772),Xavier Hutchinson,36359772,WR/FLEX,3400,IND@HOU 10/27/2024 01:00PM ET,HOU,1.21
,,,,,,,,,,WR,Ja'Lynn Polk (36359778),Ja'Lynn Polk,36359778,WR/FLEX,3400,NYJ@NE 10/27/2024 01:00PM ET,NE,3.4
,,,,,,,,,,TE,Tyler Conklin (36360132),Tyler Conklin,36360132,TE/FLEX,3400,NYJ@NE 10/27/2024 01:00PM ET,NYJ,6.97
,,,,,,,,,,WR,Luke McCaffrey (36359768),Luke McCaffrey,36359768,WR/FLEX,3400,CHI@WAS 10/27/2024 04:25PM ET,WAS,3.04
,,,,,,,,,,WR,Derius Davis (36359780),Derius Davis,36359780,WR/FLEX,3400,NO@LAC 10/27/2024 04:05PM ET,LAC,0.98
