C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,RW,Jacob de la Rose (16198975),Jacob de la Rose,16198975,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Steven Santini (16198981),Steven Santini,16198981,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Nathan Walker (16199009),Nathan Walker,16199009,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Melker Karlsson (16199021),Melker Karlsson,16199021,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Ivan Barbashev (16199039),Ivan Barbashev,16199039,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,5.33
,,,,,,,,,,C,Maxim Letunov (16199042),Maxim Letunov,16199042,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Jake Walman (16199052),Jake Walman,16199052,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Austin Poganski (16199058),Austin Poganski,16199058,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,RW,Sammy Blais (16199072),Sammy Blais,16199072,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,2.8
,,,,,,,,,,D,Jacob Middleton (16199078),Jacob Middleton,16199078,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,2.8
,,,,,,,,,,D,Nicolas Meloche (16199098),Nicolas Meloche,16199098,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Niko Mikkola (16199123),Niko Mikkola,16199123,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Rudolfs Balcers (16199127),Rudolfs Balcers,16199127,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,RW,Nick Lappin (16199149),Nick Lappin,16199149,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Sam Anas (16199152),Sam Anas,16199152,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Jonathan Dahlen (16199168),Jonathan Dahlen,16199168,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Dylan Gambrell (16199170),Dylan Gambrell,16199170,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Tanner Kaspick (16199180),Tanner Kaspick,16199180,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Nolan Stevens (16199182),Nolan Stevens,16199182,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,C,Manuel Wiederer (16199184),Manuel Wiederer,16199184,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,RW,Joachim Blichfeld (16199188),Joachim Blichfeld,16199188,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Klim Kostin (16199192),Klim Kostin,16199192,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Jeffrey Viel (16199196),Jeffrey Viel,16199196,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Nick DeSimone (16199212),Nick DeSimone,16199212,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Radim Simek (16199216),Radim Simek,16199216,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,6.3
,,,,,,,,,,C,Sasha Chmelevski (16199248),Sasha Chmelevski,16199248,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Ivan Chekhovich (16199251),Ivan Chekhovich,16199251,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Danil Yurtaykin (16199253),Danil Yurtaykin,16199253,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Jayden Halbgewachs (16199257),Jayden Halbgewachs,16199257,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Alexander True (16199259),Alexander True,16199259,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Mitch Reinke (16199263),Mitch Reinke,16199263,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Lukas Radil (16199265),Lukas Radil,16199265,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,C,Antti Suomela (16199271),Antti Suomela,16199271,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Ryan Merkley (16199279),Ryan Merkley,16199279,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Scott Perunovich (16199285),Scott Perunovich,16199285,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Hugh McGing (16199291),Hugh McGing,16199291,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Tyler Tucker (16199295),Tyler Tucker,16199295,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,D,Nikolai Knyzhov (16199301),Nikolai Knyzhov,16199301,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,3.3
,,,,,,,,,,C,Joel Kellman (16199315),Joel Kellman,16199315,C/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,2.8
,,,,,,,,,,LW,Lean Bergmann (16199319),Lean Bergmann,16199319,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,D,Brinson Pasichnuk (16199335),Brinson Pasichnuk,16199335,D/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Fredrik Handemark (16199337),Fredrik Handemark,16199337,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,SJ,0
,,,,,,,,,,LW,Jake Neighbours (16199341),Jake Neighbours,16199341,W/UTIL,2500,SJ@STL 01/20/2021 09:00PM ET,STL,0
,,,,,,,,,,LW,Michael Grabner (16198705),Michael Grabner,16198705,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,RW,Ryan Reaves (16198709),Ryan Reaves,16198709,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,4.4
,,,,,,,,,,D,Nick Holden (16198729),Nick Holden,16198729,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,RW,Beau Bennett (16198804),Beau Bennett,16198804,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,RW,Tyler Pitlick (16198806),Tyler Pitlick,16198806,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,6.73
,,,,,,,,,,C,Johan Larsson (16198812),Johan Larsson,16198812,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,3.23
,,,,,,,,,,C,Michael Chaput (16198816),Michael Chaput,16198816,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Aaron Ness (16198842),Aaron Ness,16198842,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Andy Miele (16198844),Andy Miele,16198844,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,LW,Tomas Jurco (16198866),Tomas Jurco,16198866,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Robbie Russo (16198884),Robbie Russo,16198884,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Jordan Schmaltz (16198916),Jordan Schmaltz,16198916,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Danny O'Regan (16198939),Danny O'Regan,16198939,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Jake Bischoff (16198949),Jake Bischoff,16198949,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Frederik Gauthier (16198967),Frederik Gauthier,16198967,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,LW,Valentin Zykov (16198977),Valentin Zykov,16198977,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Carl Dahlstrom (16198987),Carl Dahlstrom,16198987,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,William Carrier (16198993),William Carrier,16198993,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,2.37
,,,,,,,,,,LW,Tyrell Goulbourne (16198997),Tyrell Goulbourne,16198997,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,RW,John Hayden (16198999),John Hayden,16198999,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,RW,Hudson Fasching (16199001),Hudson Fasching,16199001,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Patrick Brown (16199015),Patrick Brown,16199015,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Michael Bunting (16199062),Michael Bunting,16199062,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Dysin Mayo (16199064),Dysin Mayo,16199064,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Reid Duke (16199068),Reid Duke,16199068,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Dylan Sikura (16199074),Dylan Sikura,16199074,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,RW,Markus Hannikainen (16199084),Markus Hannikainen,16199084,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,RW,Christian Fischer (16199096),Christian Fischer,16199096,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0.5
,,,,,,,,,,D,Kyle Capobianco (16199106),Kyle Capobianco,16199106,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,5.6
,,,,,,,,,,C,Blake Speers (16199110),Blake Speers,16199110,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Keegan Kolesar (16199112),Keegan Kolesar,16199112,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0.43
,,,,,,,,,,C,Lane Pederson (16199137),Lane Pederson,16199137,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Ilya Lyubushkin (16199143),Ilya Lyubushkin,16199143,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,LW,Dryden Hunt (16199145),Dryden Hunt,16199145,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Cam Dineen (16199172),Cam Dineen,16199172,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Dylan Coghlan (16199200),Dylan Coghlan,16199200,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Giovanni Fiore (16199202),Giovanni Fiore,16199202,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,RW,Gage Quinney (16199204),Gage Quinney,16199204,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Brayden Burke (16199206),Brayden Burke,16199206,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Nicolas Hague (16199228),Nicolas Hague,16199228,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Cam Crotty (16199237),Cam Crotty,16199237,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,LW,Tyler Steenbergen (16199243),Tyler Steenbergen,16199243,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Ryan McGregor (16199246),Ryan McGregor,16199246,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Jordan Gross (16199267),Jordan Gross,16199267,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,RW,Jan Jenik (16199287),Jan Jenik,16199287,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,D,Jimmy Schuldt (16199312),Jimmy Schuldt,16199312,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Victor Soderstrom (16199325),Victor Soderstrom,16199325,D/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Peyton Krebs (16199327),Peyton Krebs,16199327,C/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Nate Sucese (16199333),Nate Sucese,16199333,W/UTIL,2500,ARI@VGK 01/20/2021 10:00PM ET,ARI,0
,,,,,,,,,,C,Ryan Kesler (16198672),Ryan Kesler,16198672,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,Patrick Eaves (16198685),Patrick Eaves,16198685,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,David Backes (16198695),David Backes,16198695,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Matt Bartkowski (16198785),Matt Bartkowski,16198785,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,C,Gabriel Dumont (16198787),Gabriel Dumont,16198787,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,C,Andrew Agozzino (16198789),Andrew Agozzino,16198789,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Jani Hakanpaa (16198818),Jani Hakanpaa,16198818,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,2.23
,,,,,,,,,,C,Sam Carrick (16198826),Sam Carrick,16198826,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,LW,Nicolas Deslauriers (16198850),Nicolas Deslauriers,16198850,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,7.27
,,,,,,,,,,D,Andy Welinski (16198879),Andy Welinski,16198879,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,Kyle Rau (16198882),Kyle Rau,16198882,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,LW,Blake Pietila (16198890),Blake Pietila,16198890,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Josh Manson (16198892),Josh Manson,16198892,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0.93
,,,,,,,,,,D,Chris Wideman (16198900),Chris Wideman,16198900,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,J.T. Brown (16198904),J.T. Brown,16198904,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,D,Brad Hunt (16198906),Brad Hunt,16198906,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,RW,Carter Rowney (16198960),Carter Rowney,16198960,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,5.33
,,,,,,,,,,RW,Ryan Hartman (16198971),Ryan Hartman,16198971,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,3.8
,,,,,,,,,,D,Ian McCoshen (16198973),Ian McCoshen,16198973,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,RW,Nick Sorensen (16198983),Nick Sorensen,16198983,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,LW,Luke Johnson (16199005),Luke Johnson,16199005,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,D,Carson Soucy (16199007),Carson Soucy,16199007,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0.87
,,,,,,,,,,LW,Colton Beck (16199019),Colton Beck,16199019,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,D,Louie Belpedio (16199050),Louie Belpedio,16199050,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,C,Chase De Leo (16199055),Chase De Leo,16199055,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Kodie Curran (16199080),Kodie Curran,16199080,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Jacob Larsson (16199094),Jacob Larsson,16199094,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,3.47
,,,,,,,,,,D,Brendan Guhle (16199102),Brendan Guhle,16199102,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,Deven Sideroff (16199115),Deven Sideroff,16199115,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,Troy Terry (16199129),Troy Terry,16199129,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,3
,,,,,,,,,,D,Dakota Mermis (16199135),Dakota Mermis,16199135,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,C,Andrew Poturalski (16199147),Andrew Poturalski,16199147,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,LW,Max Jones (16199162),Max Jones,16199162,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Josh Mahura (16199174),Josh Mahura,16199174,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,RW,Dmitry Sokolov (16199186),Dmitry Sokolov,16199186,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,D,Brennan Menell (16199194),Brennan Menell,16199194,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,LW,Vinni Lettieri (16199208),Vinni Lettieri,16199208,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,C,Justin Kloos (16199210),Justin Kloos,16199210,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,C,Gerald Mayhew (16199214),Gerald Mayhew,16199214,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,C,Antoine Morand (16199234),Antoine Morand,16199234,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,D,Joel Persson (16199269),Joel Persson,16199269,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,LW,Isac Lundestrom (16199281),Isac Lundestrom,16199281,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0.65
,,,,,,,,,,D,Simon Benoit (16199297),Simon Benoit,16199297,D/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,LW,Nico Sturm (16199307),Nico Sturm,16199307,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,4
,,,,,,,,,,C,Trevor Zegras (16199323),Trevor Zegras,16199323,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,LW,Brayden Tracey (16199329),Brayden Tracey,16199329,W/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,ANH,0
,,,,,,,,,,C,Marco Rossi (16199339),Marco Rossi,16199339,C/UTIL,2500,MIN@ANH 01/20/2021 09:30PM ET,MIN,0
,,,,,,,,,,RW,Corey Perry (16198683),Corey Perry,16198683,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,RW,Loui Eriksson (16198687),Loui Eriksson,16198687,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Michael Frolik (16198703),Michael Frolik,16198703,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,D,Karl Alzner (16198713),Karl Alzner,16198713,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,C,Jay Beagle (16198727),Jay Beagle,16198727,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,1.08
,,,,,,,,,,RW,Dale Weise (16198739),Dale Weise,16198739,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,RW,Paul Byron (16198753),Paul Byron,16198753,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,4.1
,,,,,,,,,,D,Jordie Benn (16198755),Jordie Benn,16198755,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,RW,Jordan Weal (16198814),Jordan Weal,16198814,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,RW,Micheal Ferland (16198824),Micheal Ferland,16198824,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Antoine Roussel (16198846),Antoine Roussel,16198846,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,2.7
,,,,,,,,,,LW,Sven Baertschi (16198854),Sven Baertschi,16198854,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,D,Xavier Ouellet (16198875),Xavier Ouellet,16198875,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,C,Reid Boucher (16198886),Reid Boucher,16198886,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,C,Tyler Graovac (16198894),Tyler Graovac,16198894,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Charles Hudon (16198937),Charles Hudon,16198937,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,C,Joseph Blandisi (16198945),Joseph Blandisi,16198945,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,RW,Alex Belzile (16198958),Alex Belzile,16198958,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,C,Laurent Dauphin (16198979),Laurent Dauphin,16198979,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,D,Gustav Olofsson (16198985),Gustav Olofsson,16198985,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,RW,Justin Bailey (16198989),Justin Bailey,16198989,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Artturi Lehkonen (16198991),Artturi Lehkonen,16198991,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,6.3
,,,,,,,,,,D,Christian Folin (16199013),Christian Folin,16199013,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,C,Kevin Lynch (16199017),Kevin Lynch,16199017,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,LW,Nikolay Goldobin (16199035),Nikolay Goldobin,16199035,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,C,Jayce Hawryluk (16199037),Jayce Hawryluk,16199037,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,D,Nikita Tryamkin (16199048),Nikita Tryamkin,16199048,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Brandon Baddock (16199066),Brandon Baddock,16199066,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,C,Jake Evans (16199076),Jake Evans,16199076,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,5.93
,,,,,,,,,,D,Ashton Sautner (16199082),Ashton Sautner,16199082,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,D,Guillaume Brisebois (16199108),Guillaume Brisebois,16199108,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Lukas Vejdemo (16199117),Lukas Vejdemo,16199117,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,RW,Lukas Jasek (16199133),Lukas Jasek,16199133,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,D,Jalen Chatfield (16199139),Jalen Chatfield,16199139,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,D,Olli Juolevi (16199156),Olli Juolevi,16199156,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,2.8
,,,,,,,,,,D,Victor Mete (16199176),Victor Mete,16199176,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,D,Oscar Fantenberg (16199190),Oscar Fantenberg,16199190,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,RW,Zack MacEwen (16199198),Zack MacEwen,16199198,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,1.5
,,,,,,,,,,C,Ryan Poehling (16199226),Ryan Poehling,16199226,C/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,D,Cale Fleury (16199239),Cale Fleury,16199239,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
,,,,,,,,,,D,Jack Rathbone (16199241),Jack Rathbone,16199241,D/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,VAN,0
,,,,,,,,,,LW,Joel Teasdale (16199299),Joel Teasdale,16199299,W/UTIL,2500,MON@VAN 01/20/2021 10:00PM ET,MON,0
