C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,RW,Kyle Okposo (16226757),Kyle Okposo,16226757,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,LW,Zemgus Girgensons (16226759),Zemgus Girgensons,16226759,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,LW,Beck Malenstyn (16226791),Beck Malenstyn,16226791,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,LW,Brendan Leipsic (16226793),Brendan Leipsic,16226793,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,RW,Kody Clark (16226795),Kody Clark,16226795,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,RW,Rasmus Asplund (16226861),Rasmus Asplund,16226861,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,3
,,,,,,,,,,LW,C.J. Smith (16226863),C.J. Smith,16226863,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,RW,Jack Quinn (16226865),Jack Quinn,16226865,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,RW,Steven Fogarty (16226867),Steven Fogarty,16226867,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,LW,Remi Elie (16226869),Remi Elie,16226869,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,LW,Brandon Biro (16226871),Brandon Biro,16226871,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,LW,Dalton Smith (16226873),Dalton Smith,16226873,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,RW,Vladimir Sobotka (16226875),Vladimir Sobotka,16226875,W/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,Justin Schultz (16226953),Justin Schultz,16226953,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,1.98
,,,,,,,,,,D,Jonas Siegenthaler (16226955),Jonas Siegenthaler,16226955,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,4.1
,,,,,,,,,,D,Nick Jensen (16226965),Nick Jensen,16226965,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,2.94
,,,,,,,,,,D,Colin Miller (16226979),Colin Miller,16226979,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,2.28
,,,,,,,,,,D,Trevor van Riemsdyk (16226985),Trevor van Riemsdyk,16226985,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Martin Fehervary (16226987),Martin Fehervary,16226987,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Matt Irwin (16227007),Matt Irwin,16227007,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,Michal Kempny (16227013),Michal Kempny,16227013,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,William Borgen (16227023),William Borgen,16227023,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,Brandon Davidson (16227025),Brandon Davidson,16227025,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,Paul LaDue (16227039),Paul LaDue,16227039,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Connor Hobbs (16227041),Connor Hobbs,16227041,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Alexander Alexeyev (16227043),Alexander Alexeyev,16227043,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Cameron Schilling (16227045),Cameron Schilling,16227045,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Colby Williams (16227047),Colby Williams,16227047,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,WAS,0
,,,,,,,,,,D,Matt Hunwick (16227101),Matt Hunwick,16227101,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,Casey Nelson (16227103),Casey Nelson,16227103,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,Lawrence Pilut (16227105),Lawrence Pilut,16227105,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,D,John Gilmour (16227107),John Gilmour,16227107,D/UTIL,2500,BUF@WAS 01/24/2021 03:00PM ET,BUF,0
,,,,,,,,,,C,Luke Glendening (16226509),Luke Glendening,16226509,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,4.14
,,,,,,,,,,C,David Kampf (16226513),David Kampf,16226513,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,2.06
,,,,,,,,,,C,Valtteri Filppula (16226521),Valtteri Filppula,16226521,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0.56
,,,,,,,,,,C,Carl Soderberg (16226523),Carl Soderberg,16226523,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,C,Tim Soderlund (16226535),Tim Soderlund,16226535,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,C,Jacob Nilsson (16226537),Jacob Nilsson,16226537,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,C,Zack Smith (16226539),Zack Smith,16226539,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,C,Evan Barratt (16226541),Evan Barratt,16226541,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,C,Kyle Criscuolo (16226587),Kyle Criscuolo,16226587,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,C,Dominic Turgeon (16226589),Dominic Turgeon,16226589,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,C,Kyle Brodziak (16226591),Kyle Brodziak,16226591,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,C,Chase Pearson (16226593),Chase Pearson,16226593,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,C,Joseph Veleno (16226595),Joseph Veleno,16226595,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,C,Christoffer Ehn (16226597),Christoffer Ehn,16226597,C/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,RW,Mathias Brome (16226703),Mathias Brome,16226703,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0.86
,,,,,,,,,,RW,Darren Helm (16226713),Darren Helm,16226713,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,RW,Ryan Carpenter (16226715),Ryan Carpenter,16226715,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,4.08
,,,,,,,,,,LW,Brandon Hagel (16226717),Brandon Hagel,16226717,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,2.8
,,,,,,,,,,RW,Givani Smith (16226737),Givani Smith,16226737,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,LW,Matthew Highmore (16226739),Matthew Highmore,16226739,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,1
,,,,,,,,,,RW,MacKenzie Entwistle (16226741),MacKenzie Entwistle,16226741,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,RW,Taro Hirose (16226755),Taro Hirose,16226755,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,LW,Brandon Pirri (16226761),Brandon Pirri,16226761,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,3
,,,,,,,,,,RW,Reese Johnson (16226763),Reese Johnson,16226763,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,LW,Alex Nylander (16226771),Alex Nylander,16226771,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,RW,Sam Gagner (16226773),Sam Gagner,16226773,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,2.25
,,,,,,,,,,RW,Adam Erne (16226775),Adam Erne,16226775,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0.75
,,,,,,,,,,RW,Matej Chalupa (16226777),Matej Chalupa,16226777,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,RW,Andrei Altybarmakyan (16226779),Andrei Altybarmakyan,16226779,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,LW,Michal Teply (16226781),Michal Teply,16226781,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,LW,Alexandre Fortin (16226783),Alexandre Fortin,16226783,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,LW,Cam Morrison (16226785),Cam Morrison,16226785,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,RW,John Quenneville (16226787),John Quenneville,16226787,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,LW,Anton Wedin (16226789),Anton Wedin,16226789,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,LW,Turner Elson (16226849),Turner Elson,16226849,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,RW,Justin Abdelkader (16226851),Justin Abdelkader,16226851,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,RW,Brendan Perlini (16226853),Brendan Perlini,16226853,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,RW,Evgeny Svechnikov (16226855),Evgeny Svechnikov,16226855,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,RW,Riley Barber (16226857),Riley Barber,16226857,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,LW,Matt Puempel (16226859),Matt Puempel,16226859,W/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Marc Staal (16226959),Marc Staal,16226959,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,3.24
,,,,,,,,,,D,Alex Biega (16226961),Alex Biega,16226961,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,2.8
,,,,,,,,,,D,Ian Mitchell (16226963),Ian Mitchell,16226963,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,2.94
,,,,,,,,,,D,Gustav Lindstrom (16226977),Gustav Lindstrom,16226977,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Lucas Carlsson (16226981),Lucas Carlsson,16226981,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Wyatt Kalynuk (16226983),Wyatt Kalynuk,16226983,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Christian Djoos (16227005),Christian Djoos,16227005,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,1.3
,,,,,,,,,,D,Nicolas Beaudin (16227009),Nicolas Beaudin,16227009,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Brent Seabrook (16227011),Brent Seabrook,16227011,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Dennis Cholowski (16227027),Dennis Cholowski,16227027,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Alec Regula (16227029),Alec Regula,16227029,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Chad Krys (16227031),Chad Krys,16227031,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Anton Lindholm (16227033),Anton Lindholm,16227033,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Michael Krutil (16227035),Michael Krutil,16227035,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Nick Seeler (16227037),Nick Seeler,16227037,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,CHI,0
,,,,,,,,,,D,Trevor Daley (16227087),Trevor Daley,16227087,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Dylan McIlrath (16227089),Dylan McIlrath,16227089,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Jonathan Ericsson (16227091),Jonathan Ericsson,16227091,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Madison Bowey (16227093),Madison Bowey,16227093,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Brian Lashoff (16227095),Brian Lashoff,16227095,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Joe Hicketts (16227097),Joe Hicketts,16227097,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,D,Cody Goloubef (16227099),Cody Goloubef,16227099,D/UTIL,2500,DET@CHI 01/24/2021 12:30PM ET,DET,0
,,,,,,,,,,C,Johan Larsson (16226517),Johan Larsson,16226517,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,2.8
,,,,,,,,,,C,Michael Chaput (16226527),Michael Chaput,16226527,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,C,Gage Quinney (16226529),Gage Quinney,16226529,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,C,Frederik Gauthier (16226533),Frederik Gauthier,16226533,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,C,Andy Miele (16226553),Andy Miele,16226553,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,C,Ryan McGregor (16226555),Ryan McGregor,16226555,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,C,Lane Pederson (16226557),Lane Pederson,16226557,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,C,Blake Speers (16226559),Blake Speers,16226559,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,C,Danny O'Regan (16226573),Danny O'Regan,16226573,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,C,Patrick Brown (16226575),Patrick Brown,16226575,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,C,Peyton Krebs (16226577),Peyton Krebs,16226577,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,C,Reid Duke (16226579),Reid Duke,16226579,C/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,RW,Nicolas Roy (16226709),Nicolas Roy,16226709,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,3.5
,,,,,,,,,,RW,Christian Fischer (16226723),Christian Fischer,16226723,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,1.08
,,,,,,,,,,RW,Ryan Reaves (16226729),Ryan Reaves,16226729,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,3.46
,,,,,,,,,,LW,William Carrier (16226731),William Carrier,16226731,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,2.62
,,,,,,,,,,RW,John Hayden (16226745),John Hayden,16226745,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,1.3
,,,,,,,,,,LW,Dryden Hunt (16226747),Dryden Hunt,16226747,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Tomas Jurco (16226751),Tomas Jurco,16226751,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,RW,Hudson Fasching (16226765),Hudson Fasching,16226765,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Michael Bunting (16226797),Michael Bunting,16226797,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,RW,Markus Hannikainen (16226799),Markus Hannikainen,16226799,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Nate Sucese (16226801),Nate Sucese,16226801,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Tyler Steenbergen (16226803),Tyler Steenbergen,16226803,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Michael Grabner (16226805),Michael Grabner,16226805,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Giovanni Fiore (16226807),Giovanni Fiore,16226807,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,RW,Beau Bennett (16226809),Beau Bennett,16226809,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,RW,Jan Jenik (16226811),Jan Jenik,16226811,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Brayden Burke (16226813),Brayden Burke,16226813,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,LW,Tyrell Goulbourne (16226825),Tyrell Goulbourne,16226825,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,LW,Valentin Zykov (16226827),Valentin Zykov,16226827,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,LW,Dylan Sikura (16226829),Dylan Sikura,16226829,W/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,D,Jason Demers (16226957),Jason Demers,16226957,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,1.9
,,,,,,,,,,D,Victor Soderstrom (16226967),Victor Soderstrom,16226967,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Keegan Kolesar (16226971),Keegan Kolesar,16226971,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,2.16
,,,,,,,,,,D,Kyle Capobianco (16226989),Kyle Capobianco,16226989,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,3.55
,,,,,,,,,,D,Aaron Ness (16226991),Aaron Ness,16226991,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Nicolas Hague (16226997),Nicolas Hague,16226997,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,4
,,,,,,,,,,D,Dylan Coghlan (16226999),Dylan Coghlan,16226999,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,D,Jordan Gross (16227015),Jordan Gross,16227015,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Ilya Lyubushkin (16227017),Ilya Lyubushkin,16227017,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Nick Holden (16227021),Nick Holden,16227021,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,D,Cam Crotty (16227049),Cam Crotty,16227049,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Robbie Russo (16227051),Robbie Russo,16227051,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Cam Dineen (16227053),Cam Dineen,16227053,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Jordan Schmaltz (16227055),Jordan Schmaltz,16227055,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Dysin Mayo (16227057),Dysin Mayo,16227057,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,ARI,0
,,,,,,,,,,D,Carl Dahlstrom (16227067),Carl Dahlstrom,16227067,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,D,Jimmy Schuldt (16227069),Jimmy Schuldt,16227069,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,D,Jake Bischoff (16227071),Jake Bischoff,16227071,D/UTIL,2500,VGK@ARI 01/24/2021 04:00PM ET,VGK,0
,,,,,,,,,,C,Pierre Engvall (16226507),Pierre Engvall,16226507,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,6
,,,,,,,,,,C,Derek Ryan (16226519),Derek Ryan,16226519,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,1.87
,,,,,,,,,,C,Matthew Phillips (16226561),Matthew Phillips,16226561,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,C,Glenn Gawdin (16226563),Glenn Gawdin,16226563,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,C,Byron Froese (16226565),Byron Froese,16226565,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,C,Adam Ruzicka (16226567),Adam Ruzicka,16226567,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,C,Connor Zary (16226569),Connor Zary,16226569,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,C,Mathias Emilio Pettersen (16226571),Mathias Emilio Pettersen,16226571,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,C,Rourke Chartier (16226581),Rourke Chartier,16226581,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,C,Tyler Gaudet (16226583),Tyler Gaudet,16226583,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,C,Kalle Kossila (16226585),Kalle Kossila,16226585,C/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Dominik Simon (16226701),Dominik Simon,16226701,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0.75
,,,,,,,,,,LW,Sam Bennett (16226707),Sam Bennett,16226707,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,1.93
,,,,,,,,,,RW,Wayne Simmonds (16226711),Wayne Simmonds,16226711,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,1.97
,,,,,,,,,,LW,Milan Lucic (16226725),Milan Lucic,16226725,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,4.97
,,,,,,,,,,RW,Joakim Nordstrom (16226727),Joakim Nordstrom,16226727,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,LW,Jason Spezza (16226733),Jason Spezza,16226733,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,2.67
,,,,,,,,,,RW,Alexander Barabanov (16226735),Alexander Barabanov,16226735,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,2.23
,,,,,,,,,,LW,Zac Rinaldo (16226749),Zac Rinaldo,16226749,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,RW,Joey Anderson (16226753),Joey Anderson,16226753,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Buddy Robinson (16226767),Buddy Robinson,16226767,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,LW,Nicholas Robertson (16226769),Nicholas Robertson,16226769,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,1.5
,,,,,,,,,,LW,Justin Kirkland (16226815),Justin Kirkland,16226815,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,RW,Spencer Foo (16226817),Spencer Foo,16226817,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,LW,Dmitry Zavgorodniy (16226819),Dmitry Zavgorodniy,16226819,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,LW,Jakob Pelletier (16226821),Jakob Pelletier,16226821,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,RW,Brett Ritchie (16226823),Brett Ritchie,16226823,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,0
,,,,,,,,,,RW,Yegor Korshkov (16226831),Yegor Korshkov,16226831,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Garrett Wilson (16226833),Garrett Wilson,16226833,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,LW,Kenny Agostino (16226835),Kenny Agostino,16226835,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Scott Sabourin (16226837),Scott Sabourin,16226837,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Travis Boyd (16226839),Travis Boyd,16226839,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,LW,Justin Brazeau (16226841),Justin Brazeau,16226841,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Denis Malgin (16226843),Denis Malgin,16226843,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,LW,Nic Petan (16226845),Nic Petan,16226845,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,RW,Max Veronneau (16226847),Max Veronneau,16226847,W/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,TOR,0
,,,,,,,,,,D,Nikita Nesterov (16226969),Nikita Nesterov,16226969,D/UTIL,2500,TOR@CGY 01/24/2021 04:00PM ET,CGY,1.43
