QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,DeWayne McBride (30169138),DeWayne McBride,30169138,RB/FLEX,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,RB,C.J. Ham (30169140),C.J. Ham,30169140,RB/FLEX,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0.88
,,,,,,,,,,RB,Myles Gaskin (30169142),Myles Gaskin,30169142,RB/FLEX,4000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,QB,AJ McCarron (30168907),AJ McCarron,30168907,QB,4000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0
,,,,,,,,,,RB,DeeJay Dallas (30169122),DeeJay Dallas,30169122,RB/FLEX,4000,SEA@CIN 10/15/2023 01:00PM ET,SEA,1.15
,,,,,,,,,,RB,Kenny McIntosh (30169124),Kenny McIntosh,30169124,RB/FLEX,4000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,RB,SaRodorick Thompson Jr. (30169126),SaRodorick Thompson Jr.,30169126,RB/FLEX,4000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,RB,Chase Brown (30169128),Chase Brown,30169128,RB/FLEX,4000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0.52
,,,,,,,,,,RB,Chris Evans (30169130),Chris Evans,30169130,RB/FLEX,4000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0.7
,,,,,,,,,,RB,Demetric Felton (30169132),Demetric Felton,30169132,RB/FLEX,4000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0
,,,,,,,,,,QB,Brandon Allen (30168905),Brandon Allen,30168905,QB,4000,SF@CLE 10/15/2023 01:00PM ET,SF,0
,,,,,,,,,,QB,P.J. Walker (30168906),P.J. Walker,30168906,QB,4000,SF@CLE 10/15/2023 01:00PM ET,CLE,0
,,,,,,,,,,RB,Jordan Mason (30169022),Jordan Mason,30169022,RB/FLEX,4000,SF@CLE 10/15/2023 01:00PM ET,SF,3.46
,,,,,,,,,,RB,Tyrion Davis-Price (30169114),Tyrion Davis-Price,30169114,RB/FLEX,4000,SF@CLE 10/15/2023 01:00PM ET,SF,2.1
,,,,,,,,,,RB,Kyle Juszczyk (30169116),Kyle Juszczyk,30169116,RB/FLEX,4000,SF@CLE 10/15/2023 01:00PM ET,SF,2.92
,,,,,,,,,,RB,Jeremy McNichols (30169118),Jeremy McNichols,30169118,RB/FLEX,4000,SF@CLE 10/15/2023 01:00PM ET,SF,0
,,,,,,,,,,RB,Nick Chubb (30169120),Nick Chubb,30169120,RB/FLEX,4000,SF@CLE 10/15/2023 01:00PM ET,CLE,13.05
,,,,,,,,,,DST,49ers  (30169806),49ers ,30169806,DST,4000,SF@CLE 10/15/2023 01:00PM ET,SF,8.8
,,,,,,,,,,QB,Jake Luton (30168902),Jake Luton,30168902,QB,4000,NO@HOU 10/15/2023 01:00PM ET,NO,0
,,,,,,,,,,QB,Jake Haener (30168903),Jake Haener,30168903,QB,4000,NO@HOU 10/15/2023 01:00PM ET,NO,0
,,,,,,,,,,QB,Case Keenum (30168904),Case Keenum,30168904,QB,4000,NO@HOU 10/15/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Jamaal Williams (30169096),Jamaal Williams,30169096,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,NO,5.05
,,,,,,,,,,RB,Eno Benjamin (30169098),Eno Benjamin,30169098,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,NO,0
,,,,,,,,,,RB,Adam Prentice (30169100),Adam Prentice,30169100,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,NO,0.2
,,,,,,,,,,RB,Jordan Mims (30169102),Jordan Mims,30169102,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,NO,0
,,,,,,,,,,RB,Mike Boone (30169104),Mike Boone,30169104,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,HOU,1.3
,,,,,,,,,,RB,Dare Ogunbowale (30169106),Dare Ogunbowale,30169106,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,HOU,0.4
,,,,,,,,,,RB,Gerrid Doaks (30169108),Gerrid Doaks,30169108,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Andrew Beck (30169110),Andrew Beck,30169110,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,HOU,1.24
,,,,,,,,,,RB,Troy Hairston (30169112),Troy Hairston,30169112,RB/FLEX,4000,NO@HOU 10/15/2023 01:00PM ET,HOU,0
,,,,,,,,,,QB,Nathan Rourke (30168901),Nathan Rourke,30168901,QB,4000,IND@JAX 10/15/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,D'Ernest Johnson (30169082),D'Ernest Johnson,30169082,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,JAX,1.06
,,,,,,,,,,RB,JaMycal Hasty (30169084),JaMycal Hasty,30169084,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Snoop Conner (30169086),Snoop Conner,30169086,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Derek Parish (30169088),Derek Parish,30169088,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Trey Sermon (30169090),Trey Sermon,30169090,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,IND,1.27
,,,,,,,,,,RB,Evan Hull (30169092),Evan Hull,30169092,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,IND,1.7
,,,,,,,,,,RB,Tyler Goodson (30169094),Tyler Goodson,30169094,RB/FLEX,4000,IND@JAX 10/15/2023 01:00PM ET,IND,0
,,,,,,,,,,QB,Skylar Thompson (30168900),Skylar Thompson,30168900,QB,4000,CAR@MIA 10/15/2023 01:00PM ET,MIA,0
,,,,,,,,,,RB,Raheem Blackshear (30169072),Raheem Blackshear,30169072,RB/FLEX,4000,CAR@MIA 10/15/2023 01:00PM ET,CAR,0
,,,,,,,,,,RB,Tarik Cohen (30169074),Tarik Cohen,30169074,RB/FLEX,4000,CAR@MIA 10/15/2023 01:00PM ET,CAR,0
,,,,,,,,,,RB,Jashaun Corbin (30169076),Jashaun Corbin,30169076,RB/FLEX,4000,CAR@MIA 10/15/2023 01:00PM ET,CAR,0
,,,,,,,,,,RB,Chris Brooks (30169078),Chris Brooks,30169078,RB/FLEX,4000,CAR@MIA 10/15/2023 01:00PM ET,MIA,1.32
,,,,,,,,,,RB,Alec Ingold (30169080),Alec Ingold,30169080,RB/FLEX,4000,CAR@MIA 10/15/2023 01:00PM ET,MIA,1.74
,,,,,,,,,,WR,DJ Chark Jr. (30169244),DJ Chark Jr.,30169244,WR/FLEX,4000,CAR@MIA 10/15/2023 01:00PM ET,CAR,9.78
,,,,,,,,,,QB,John Wolford (30168896),John Wolford,30168896,QB,4000,DET@TB 10/15/2023 04:25PM ET,TB,0
,,,,,,,,,,QB,Hendon Hooker (30168897),Hendon Hooker,30168897,QB,4000,DET@TB 10/15/2023 04:25PM ET,DET,0
,,,,,,,,,,QB,Nate Sudfeld (30168898),Nate Sudfeld,30168898,QB,4000,DET@TB 10/15/2023 04:25PM ET,DET,0
,,,,,,,,,,QB,David Blough (30168899),David Blough,30168899,QB,4000,DET@TB 10/15/2023 04:25PM ET,DET,0
,,,,,,,,,,RB,Chase Edmonds (30169062),Chase Edmonds,30169062,RB/FLEX,4000,DET@TB 10/15/2023 04:25PM ET,TB,1
,,,,,,,,,,RB,Patrick Laird (30169064),Patrick Laird,30169064,RB/FLEX,4000,DET@TB 10/15/2023 04:25PM ET,TB,0
,,,,,,,,,,RB,Zonovan Knight (30169066),Zonovan Knight,30169066,RB/FLEX,4000,DET@TB 10/15/2023 04:25PM ET,DET,1.55
,,,,,,,,,,RB,Jason Cabinda (30169068),Jason Cabinda,30169068,RB/FLEX,4000,DET@TB 10/15/2023 04:25PM ET,DET,0
,,,,,,,,,,RB,Devine Ozigbo (30169070),Devine Ozigbo,30169070,RB/FLEX,4000,DET@TB 10/15/2023 04:25PM ET,DET,0
,,,,,,,,,,QB,Will Grier (30168894),Will Grier,30168894,QB,4000,NE@LV 10/15/2023 04:05PM ET,NE,0
,,,,,,,,,,QB,Malik Cunningham (30168895),Malik Cunningham,30168895,QB,4000,NE@LV 10/15/2023 04:05PM ET,NE,0
,,,,,,,,,,RB,Kevin Harris (30169048),Kevin Harris,30169048,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,NE,0
,,,,,,,,,,RB,Ameer Abdullah (30169050),Ameer Abdullah,30169050,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,LV,2.2
,,,,,,,,,,RB,Brandon Bolden (30169052),Brandon Bolden,30169052,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,LV,0
,,,,,,,,,,RB,Brittain Brown (30169054),Brittain Brown,30169054,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,LV,0
,,,,,,,,,,RB,Austin Walter (30169056),Austin Walter,30169056,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,LV,0
,,,,,,,,,,RB,Jakob Johnson (30169058),Jakob Johnson,30169058,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,LV,0.44
,,,,,,,,,,RB,Sincere McCormick (30169060),Sincere McCormick,30169060,RB/FLEX,4000,NE@LV 10/15/2023 04:05PM ET,LV,0
,,,,,,,,,,QB,Jeff Driskel (30168892),Jeff Driskel,30168892,QB,4000,ARI@LAR 10/15/2023 04:25PM ET,ARI,0
,,,,,,,,,,QB,Stetson Bennett (30168893),Stetson Bennett,30168893,QB,4000,ARI@LAR 10/15/2023 04:25PM ET,LAR,0
,,,,,,,,,,RB,Corey Clement (30169038),Corey Clement,30169038,RB/FLEX,4000,ARI@LAR 10/15/2023 04:25PM ET,ARI,0
,,,,,,,,,,RB,Marlon Mack (30169040),Marlon Mack,30169040,RB/FLEX,4000,ARI@LAR 10/15/2023 04:25PM ET,ARI,0
,,,,,,,,,,RB,Damien Williams (30169042),Damien Williams,30169042,RB/FLEX,4000,ARI@LAR 10/15/2023 04:25PM ET,ARI,0
,,,,,,,,,,RB,Zach Evans (30169044),Zach Evans,30169044,RB/FLEX,4000,ARI@LAR 10/15/2023 04:25PM ET,LAR,0
,,,,,,,,,,RB,Royce Freeman (30169046),Royce Freeman,30169046,RB/FLEX,4000,ARI@LAR 10/15/2023 04:25PM ET,LAR,0
,,,,,,,,,,TE,Tyler Higbee (30169588),Tyler Higbee,30169588,TE/FLEX,4000,ARI@LAR 10/15/2023 04:25PM ET,LAR,7.92
,,,,,,,,,,QB,Tanner McKee (30168889),Tanner McKee,30168889,QB,4000,PHI@NYJ 10/15/2023 04:25PM ET,PHI,0
,,,,,,,,,,QB,Tim Boyle (30168890),Tim Boyle,30168890,QB,4000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,0
,,,,,,,,,,QB,Aaron Rodgers (30168891),Aaron Rodgers,30168891,QB,4000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,Boston Scott (30169024),Boston Scott,30169024,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,PHI,1.5
,,,,,,,,,,RB,Rashaad Penny (30169026),Rashaad Penny,30169026,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,PHI,2.4
,,,,,,,,,,RB,Bryant Koback (30169028),Bryant Koback,30169028,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,PHI,0
,,,,,,,,,,RB,Michael Carter (30169030),Michael Carter,30169030,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,3.3
,,,,,,,,,,RB,Israel Abanikanda (30169032),Israel Abanikanda,30169032,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,Xazavian Valladay (30169034),Xazavian Valladay,30169034,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,Nick Bawden (30169036),Nick Bawden,30169036,RB/FLEX,4000,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,1.22
,,,,,,,,,,WR,Trey Palmer (30169246),Trey Palmer,30169246,WR/FLEX,3900,DET@TB 10/15/2023 04:25PM ET,TB,5.55
,,,,,,,,,,DST,Raiders  (30169807),Raiders ,30169807,DST,3900,NE@LV 10/15/2023 04:05PM ET,LV,3.6
,,,,,,,,,,WR,Robert Woods (30169248),Robert Woods,30169248,WR/FLEX,3800,NO@HOU 10/15/2023 01:00PM ET,HOU,8.62
,,,,,,,,,,TE,Taysom Hill (30169590),Taysom Hill,30169590,TE/FLEX,3800,NO@HOU 10/15/2023 01:00PM ET,NO,3.69
,,,,,,,,,,WR,Kalif Raymond (30169250),Kalif Raymond,30169250,WR/FLEX,3800,DET@TB 10/15/2023 04:25PM ET,DET,7.7
,,,,,,,,,,WR,Michael Wilson (30169252),Michael Wilson,30169252,WR/FLEX,3800,ARI@LAR 10/15/2023 04:25PM ET,ARI,10.5
,,,,,,,,,,DST,Eagles  (30169808),Eagles ,30169808,DST,3800,PHI@NYJ 10/15/2023 04:25PM ET,PHI,8.6
,,,,,,,,,,WR,Curtis Samuel (30169256),Curtis Samuel,30169256,WR/FLEX,3700,WAS@ATL 10/15/2023 01:00PM ET,WAS,12.26
,,,,,,,,,,WR,Darnell Mooney (30169254),Darnell Mooney,30169254,WR/FLEX,3700,MIN@CHI 10/15/2023 01:00PM ET,CHI,4.88
,,,,,,,,,,TE,David Njoku (30169592),David Njoku,30169592,TE/FLEX,3700,SF@CLE 10/15/2023 01:00PM ET,CLE,7.2
,,,,,,,,,,WR,Rashid Shaheed (30169260),Rashid Shaheed,30169260,WR/FLEX,3700,NO@HOU 10/15/2023 01:00PM ET,NO,9.48
,,,,,,,,,,DST,Rams  (30169809),Rams ,30169809,DST,3700,ARI@LAR 10/15/2023 04:25PM ET,LAR,3.6
,,,,,,,,,,WR,Allen Lazard (30169258),Allen Lazard,30169258,WR/FLEX,3700,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,7.84
,,,,,,,,,,DST,Falcons  (30169810),Falcons ,30169810,DST,3600,WAS@ATL 10/15/2023 01:00PM ET,ATL,4
,,,,,,,,,,WR,Jaxon Smith-Njigba (30169270),Jaxon Smith-Njigba,30169270,WR/FLEX,3600,SEA@CIN 10/15/2023 01:00PM ET,SEA,4.55
,,,,,,,,,,WR,Jauan Jennings (30169266),Jauan Jennings,30169266,WR/FLEX,3600,SF@CLE 10/15/2023 01:00PM ET,SF,3.78
,,,,,,,,,,WR,Donovan Peoples-Jones (30169268),Donovan Peoples-Jones,30169268,WR/FLEX,3600,SF@CLE 10/15/2023 01:00PM ET,CLE,3.38
,,,,,,,,,,TE,Dalton Schultz (30169594),Dalton Schultz,30169594,TE/FLEX,3600,NO@HOU 10/15/2023 01:00PM ET,HOU,8.88
,,,,,,,,,,WR,Jameson Williams (30169264),Jameson Williams,30169264,WR/FLEX,3600,DET@TB 10/15/2023 04:25PM ET,DET,2.2
,,,,,,,,,,WR,Hunter Renfrow (30169262),Hunter Renfrow,30169262,WR/FLEX,3600,NE@LV 10/15/2023 04:05PM ET,LV,2.38
,,,,,,,,,,TE,Zach Ertz (30169596),Zach Ertz,30169596,TE/FLEX,3600,ARI@LAR 10/15/2023 04:25PM ET,ARI,8.52
,,,,,,,,,,TE,Kyle Pitts (30169598),Kyle Pitts,30169598,TE/FLEX,3500,WAS@ATL 10/15/2023 01:00PM ET,ATL,7.68
,,,,,,,,,,TE,Logan Thomas (30169600),Logan Thomas,30169600,TE/FLEX,3500,WAS@ATL 10/15/2023 01:00PM ET,WAS,11.88
,,,,,,,,,,WR,Jonathan Mingo (30169276),Jonathan Mingo,30169276,WR/FLEX,3500,CAR@MIA 10/15/2023 01:00PM ET,CAR,6.05
,,,,,,,,,,DST,Dolphins  (30169811),Dolphins ,30169811,DST,3500,CAR@MIA 10/15/2023 01:00PM ET,MIA,5.6
,,,,,,,,,,WR,DeVante Parker (30169272),DeVante Parker,30169272,WR/FLEX,3500,NE@LV 10/15/2023 04:05PM ET,NE,6.22
,,,,,,,,,,WR,Rondale Moore (30169274),Rondale Moore,30169274,WR/FLEX,3500,ARI@LAR 10/15/2023 04:25PM ET,ARI,7.34
,,,,,,,,,,TE,Jonnu Smith (30169602),Jonnu Smith,30169602,TE/FLEX,3400,WAS@ATL 10/15/2023 01:00PM ET,ATL,8.92
,,,,,,,,,,DST,Jaguars  (30169812),Jaguars ,30169812,DST,3400,IND@JAX 10/15/2023 01:00PM ET,JAX,8
,,,,,,,,,,WR,Braxton Berrios (30169280),Braxton Berrios,30169280,WR/FLEX,3400,CAR@MIA 10/15/2023 01:00PM ET,MIA,7.6
,,,,,,,,,,WR,Deven Thompkins (30169278),Deven Thompkins,30169278,WR/FLEX,3400,DET@TB 10/15/2023 04:25PM ET,TB,5.58
,,,,,,,,,,WR,Mack Hollins (30169284),Mack Hollins,30169284,WR/FLEX,3300,WAS@ATL 10/15/2023 01:00PM ET,ATL,4.66
,,,,,,,,,,WR,Trenton Irwin (30169286),Trenton Irwin,30169286,WR/FLEX,3300,SEA@CIN 10/15/2023 01:00PM ET,CIN,4.18
,,,,,,,,,,DST,Saints  (30169813),Saints ,30169813,DST,3300,NO@HOU 10/15/2023 01:00PM ET,NO,10.8
,,,,,,,,,,WR,Alec Pierce (30169288),Alec Pierce,30169288,WR/FLEX,3300,IND@JAX 10/15/2023 01:00PM ET,IND,4.08
,,,,,,,,,,WR,JuJu Smith-Schuster (30169282),JuJu Smith-Schuster,30169282,WR/FLEX,3300,NE@LV 10/15/2023 04:05PM ET,NE,4.52
,,,,,,,,,,TE,Tyler Conklin (30169604),Tyler Conklin,30169604,TE/FLEX,3300,PHI@NYJ 10/15/2023 04:25PM ET,NYJ,7.46
,,,,,,,,,,WR,Van Jefferson (30169290),Van Jefferson,30169290,WR/FLEX,3200,WAS@ATL 10/15/2023 01:00PM ET,ATL,3.84
,,,,,,,,,,DST,Colts  (30169814),Colts ,30169814,DST,3200,IND@JAX 10/15/2023 01:00PM ET,IND,7.2
,,,,,,,,,,TE,Cade Otton (30169606),Cade Otton,30169606,TE/FLEX,3200,DET@TB 10/15/2023 04:25PM ET,TB,6.72
,,,,,,,,,,WR,Quez Watkins (30169292),Quez Watkins,30169292,WR/FLEX,3200,PHI@NYJ 10/15/2023 04:25PM ET,PHI,2.03
,,,,,,,,,,DST,Commanders  (30169815),Commanders ,30169815,DST,3100,WAS@ATL 10/15/2023 01:00PM ET,WAS,4.6
,,,,,,,,,,WR,Ronnie Bell (30169298),Ronnie Bell,30169298,WR/FLEX,3100,SF@CLE 10/15/2023 01:00PM ET,SF,2.42
,,,,,,,,,,WR,John Metchie III (30169294),John Metchie III,30169294,WR/FLEX,3100,NO@HOU 10/15/2023 01:00PM ET,HOU,3.3
,,,,,,,,,,TE,Juwan Johnson (30169610),Juwan Johnson,30169610,TE/FLEX,3100,NO@HOU 10/15/2023 01:00PM ET,NO,4.37
,,,,,,,,,,WR,Terrace Marshall Jr. (30169296),Terrace Marshall Jr.,30169296,WR/FLEX,3100,CAR@MIA 10/15/2023 01:00PM ET,CAR,6.85
,,,,,,,,,,TE,Hayden Hurst (30169608),Hayden Hurst,30169608,TE/FLEX,3100,CAR@MIA 10/15/2023 01:00PM ET,CAR,5.8
,,,,,,,,,,WR,Dyami Brown (30169544),Dyami Brown,30169544,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,2.94
,,,,,,,,,,WR,Byron Pringle (30169546),Byron Pringle,30169546,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,1.18
,,,,,,,,,,WR,Jamison Crowder (30169548),Jamison Crowder,30169548,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0.82
,,,,,,,,,,WR,Mitchell Tinsley (30169550),Mitchell Tinsley,30169550,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Dax Milne (30169552),Dax Milne,30169552,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Brycen Tremayne (30169554),Brycen Tremayne,30169554,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,Kazmeir Allen (30169556),Kazmeir Allen,30169556,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,WAS,0
,,,,,,,,,,WR,KhaDarel Hodge (30169558),KhaDarel Hodge,30169558,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,1.7
,,,,,,,,,,WR,Scotty Miller (30169560),Scotty Miller,30169560,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0.6
,,,,,,,,,,WR,Zay Malone (30169562),Zay Malone,30169562,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Penny Hart (30169564),Penny Hart,30169564,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Josh Ali (30169566),Josh Ali,30169566,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Chris Blair (30169568),Chris Blair,30169568,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,C.J. Saunders (30169570),C.J. Saunders,30169570,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Frank Darby (30169572),Frank Darby,30169572,WR/FLEX,3000,WAS@ATL 10/15/2023 01:00PM ET,ATL,0
,,,,,,,,,,WR,Brandon Powell (30169518),Brandon Powell,30169518,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,1.94
,,,,,,,,,,WR,N'Keal Harry (30169520),N'Keal Harry,30169520,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Jalen Nailor (30169522),Jalen Nailor,30169522,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Malik Knowles (30169524),Malik Knowles,30169524,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Trishton Jackson (30169526),Trishton Jackson,30169526,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Lucky Jackson (30169528),Lucky Jackson,30169528,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Thayer Thomas (30169530),Thayer Thomas,30169530,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,0
,,,,,,,,,,WR,Equanimeous St. Brown (30169532),Equanimeous St. Brown,30169532,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,CHI,1.55
,,,,,,,,,,WR,Tyler Scott (30169534),Tyler Scott,30169534,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,CHI,1.38
,,,,,,,,,,WR,Velus Jones Jr. (30169536),Velus Jones Jr.,30169536,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,CHI,0.18
,,,,,,,,,,WR,Trent Taylor (30169538),Trent Taylor,30169538,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,Joe Reed (30169540),Joe Reed,30169540,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,Nsimba Webster (30169542),Nsimba Webster,30169542,WR/FLEX,3000,MIN@CHI 10/15/2023 01:00PM ET,CHI,0
,,,,,,,,,,DST,Vikings  (30169816),Vikings ,30169816,DST,3000,MIN@CHI 10/15/2023 01:00PM ET,MIN,5.6
,,,,,,,,,,WR,Jake Bobo (30169492),Jake Bobo,30169492,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,2.2
,,,,,,,,,,WR,Dee Eskridge (30169494),Dee Eskridge,30169494,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,WR,Dareke Young (30169496),Dareke Young,30169496,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,WR,Easop Winston Jr. (30169498),Easop Winston Jr.,30169498,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,WR,Tyjon Lindsey (30169500),Tyjon Lindsey,30169500,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,WR,Cody Thompson (30169502),Cody Thompson,30169502,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0.5
,,,,,,,,,,WR,Cade Johnson (30169504),Cade Johnson,30169504,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,0
,,,,,,,,,,WR,Andrei Iosivas (30169506),Andrei Iosivas,30169506,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0.38
,,,,,,,,,,WR,Kwamie Lassiter II (30169508),Kwamie Lassiter II,30169508,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,1.2
,,,,,,,,,,WR,Charlie Jones (30169510),Charlie Jones,30169510,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,2.53
,,,,,,,,,,WR,Stanley Morgan (30169512),Stanley Morgan,30169512,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0
,,,,,,,,,,WR,Shedrick Jackson (30169514),Shedrick Jackson,30169514,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0
,,,,,,,,,,WR,Kendric Pryor (30169516),Kendric Pryor,30169516,WR/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,0
,,,,,,,,,,TE,Noah Fant (30169612),Noah Fant,30169612,TE/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,6.5
,,,,,,,,,,TE,Irv Smith Jr. (30169614),Irv Smith Jr.,30169614,TE/FLEX,3000,SEA@CIN 10/15/2023 01:00PM ET,CIN,2.57
,,,,,,,,,,DST,Seahawks  (30169817),Seahawks ,30169817,DST,3000,SEA@CIN 10/15/2023 01:00PM ET,SEA,11.75
,,,,,,,,,,WR,Ray-Ray McCloud III (30169466),Ray-Ray McCloud III,30169466,WR/FLEX,3000,SF@CLE 10/15/2023 01:00PM ET,SF,1.06
,,,,,,,,,,WR,Danny Gray (30169468),Danny Gray,30169468,WR/FLEX,3000,SF@CLE 10/15/2023 01:00PM ET,SF,0
,,,,,,,,,,WR,Isaiah Winstead (30169470),Isaiah Winstead,30169470,WR/FLEX,3000,SF@CLE 10/15/2023 01:00PM ET,SF,0
,,,,,,,,,,WR,Tay Martin (30169472),Tay Martin,30169472,WR/FLEX,3000,SF@CLE 10/15/2023 01:00PM ET,SF,0
,,,,,,,,,,WR,Chris Conley (30169474),Chris Conley,30169474,WR/FLEX,3000,SF@CLE 10/15/2023 01:00PM ET,SF,0
,,,,,,,,,,WR,Willie Snead IV (30169476),Willie Snead IV,30169476,WR/FLEX,3000,SF@CLE 10/15/2023 01:00PM ET,SF,1.9
