C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,C,Vincent Trocheck (16268748),Vincent Trocheck,16268748,C/UTIL,5400,DAL@CAR 01/30/2021 07:00PM ET,CAR,13.18
,,,,,,,,,,RW,Viktor Arvidsson (16269172),Viktor Arvidsson,16269172,W/UTIL,5400,NSH@TB 01/30/2021 07:00PM ET,NSH,13.06
,,,,,,,,,,D,Devon Toews (16269870),Devon Toews,16269870,D/UTIL,5400,COL@MIN 01/30/2021 08:00PM ET,COL,10.58
,,,,,,,,,,LW,J.T. Miller (16269170),J.T. Miller,16269170,W/UTIL,5400,VAN@WPG 01/30/2021 10:00PM ET,VAN,10.83
,,,,,,,,,,D,Ryan Ellis (16269872),Ryan Ellis,16269872,D/UTIL,5300,NSH@TB 01/30/2021 07:00PM ET,NSH,10.86
,,,,,,,,,,C,Brayden Schenn (16268750),Brayden Schenn,16268750,C/UTIL,5300,STL@ANH 01/30/2021 09:00PM ET,STL,10.49
,,,,,,,,,,RW,Josh Anderson (16269174),Josh Anderson,16269174,W/UTIL,5300,CGY@MON 01/30/2021 07:00PM ET,MON,12.07
,,,,,,,,,,RW,William Nylander (16269176),William Nylander,16269176,W/UTIL,5300,TOR@EDM 01/30/2021 07:00PM ET,TOR,9.86
,,,,,,,,,,RW,Jordan Eberle (16269178),Jordan Eberle,16269178,W/UTIL,5200,NYI@PHI 01/30/2021 07:00PM ET,NYI,9.26
,,,,,,,,,,LW,Jakub Vrana (16269180),Jakub Vrana,16269180,W/UTIL,5200,BOS@WAS 01/30/2021 07:00PM ET,WAS,8.6
,,,,,,,,,,C,Ryan O'Reilly (16268752),Ryan O'Reilly,16268752,C/UTIL,5200,STL@ANH 01/30/2021 09:00PM ET,STL,8.89
,,,,,,,,,,D,Morgan Rielly (16269874),Morgan Rielly,16269874,D/UTIL,5200,TOR@EDM 01/30/2021 07:00PM ET,TOR,8.86
,,,,,,,,,,RW,Travis Konecny (16269182),Travis Konecny,16269182,W/UTIL,5100,NYI@PHI 01/30/2021 07:00PM ET,PHI,11.4
,,,,,,,,,,C,Evgeny Kuznetsov (16268754),Evgeny Kuznetsov,16268754,C/UTIL,5100,BOS@WAS 01/30/2021 07:00PM ET,WAS,10.48
,,,,,,,,,,D,Rasmus Andersson (16269876),Rasmus Andersson,16269876,D/UTIL,5100,CGY@MON 01/30/2021 07:00PM ET,CGY,11.03
,,,,,,,,,,D,Ivan Provorov (16269880),Ivan Provorov,16269880,D/UTIL,5000,NYI@PHI 01/30/2021 07:00PM ET,PHI,10.65
,,,,,,,,,,D,Miro Heiskanen (16269878),Miro Heiskanen,16269878,D/UTIL,5000,DAL@CAR 01/30/2021 07:00PM ET,DAL,10.32
,,,,,,,,,,C,Anthony Cirelli (16268756),Anthony Cirelli,16268756,C/UTIL,5000,NSH@TB 01/30/2021 07:00PM ET,TB,9.34
,,,,,,,,,,LW,Zach Parise (16269186),Zach Parise,16269186,W/UTIL,5000,COL@MIN 01/30/2021 08:00PM ET,MIN,10.59
,,,,,,,,,,RW,David Perron (16269184),David Perron,16269184,W/UTIL,5000,STL@ANH 01/30/2021 09:00PM ET,STL,11.49
,,,,,,,,,,C,Brock Nelson (16268758),Brock Nelson,16268758,C/UTIL,4900,NYI@PHI 01/30/2021 07:00PM ET,NYI,6.6
,,,,,,,,,,D,Charlie McAvoy (16269884),Charlie McAvoy,16269884,D/UTIL,4900,BOS@WAS 01/30/2021 07:00PM ET,BOS,8.87
,,,,,,,,,,D,Keith Yandle (16269882),Keith Yandle,16269882,D/UTIL,4900,FLA@DET 01/30/2021 07:00PM ET,FLA,8.6
,,,,,,,,,,RW,Kirill Kaprizov (16269188),Kirill Kaprizov,16269188,W/UTIL,4900,COL@MIN 01/30/2021 08:00PM ET,MIN,8.58
,,,,,,,,,,RW,Vladimir Tarasenko (16269192),Vladimir Tarasenko,16269192,W/UTIL,4900,STL@ANH 01/30/2021 09:00PM ET,STL,0
,,,,,,,,,,RW,Kailer Yamamoto (16269190),Kailer Yamamoto,16269190,W/UTIL,4900,TOR@EDM 01/30/2021 07:00PM ET,EDM,10.06
,,,,,,,,,,C,David Krejci (16268760),David Krejci,16268760,C/UTIL,4800,BOS@WAS 01/30/2021 07:00PM ET,BOS,6.67
,,,,,,,,,,RW,Patric Hornqvist (16269194),Patric Hornqvist,16269194,W/UTIL,4800,FLA@DET 01/30/2021 07:00PM ET,FLA,16.4
,,,,,,,,,,D,Colton Parayko (16269886),Colton Parayko,16269886,D/UTIL,4800,STL@ANH 01/30/2021 09:00PM ET,STL,7.99
,,,,,,,,,,D,Torey Krug (16269888),Torey Krug,16269888,D/UTIL,4800,STL@ANH 01/30/2021 09:00PM ET,STL,7.4
,,,,,,,,,,LW,Nino Niederreiter (16269196),Nino Niederreiter,16269196,W/UTIL,4700,DAL@CAR 01/30/2021 07:00PM ET,CAR,8.32
,,,,,,,,,,D,Filip Hronek (16269892),Filip Hronek,16269892,D/UTIL,4700,FLA@DET 01/30/2021 07:00PM ET,DET,7.96
,,,,,,,,,,C,Nazem Kadri (16268762),Nazem Kadri,16268762,C/UTIL,4700,COL@MIN 01/30/2021 08:00PM ET,COL,11.6
,,,,,,,,,,D,Alexander Romanov (16269890),Alexander Romanov,16269890,D/UTIL,4700,CGY@MON 01/30/2021 07:00PM ET,MON,8.1
,,,,,,,,,,C,Sean Couturier (16268764),Sean Couturier,16268764,C/UTIL,4600,NYI@PHI 01/30/2021 07:00PM ET,PHI,3.9
,,,,,,,,,,D,Matt Grzelcyk (16269894),Matt Grzelcyk,16269894,D/UTIL,4600,BOS@WAS 01/30/2021 07:00PM ET,BOS,8.54
,,,,,,,,,,D,Matt Dumba (16269898),Matt Dumba,16269898,D/UTIL,4600,COL@MIN 01/30/2021 08:00PM ET,MIN,8.76
,,,,,,,,,,LW,Jaden Schwartz (16269198),Jaden Schwartz,16269198,W/UTIL,4600,STL@ANH 01/30/2021 09:00PM ET,STL,8.66
,,,,,,,,,,D,Josh Morrissey (16269896),Josh Morrissey,16269896,D/UTIL,4600,VAN@WPG 01/30/2021 10:00PM ET,WPG,6.41
,,,,,,,,,,LW,Jamie Benn (16269202),Jamie Benn,16269202,W/UTIL,4500,DAL@CAR 01/30/2021 07:00PM ET,DAL,4.3
,,,,,,,,,,D,Jaccob Slavin (16269900),Jaccob Slavin,16269900,D/UTIL,4500,DAL@CAR 01/30/2021 07:00PM ET,CAR,7.77
,,,,,,,,,,D,Esa Lindell (16269902),Esa Lindell,16269902,D/UTIL,4500,DAL@CAR 01/30/2021 07:00PM ET,DAL,9.3
,,,,,,,,,,C,Matt Duchene (16268768),Matt Duchene,16268768,C/UTIL,4500,NSH@TB 01/30/2021 07:00PM ET,NSH,6.43
,,,,,,,,,,LW,Jonathan Drouin (16269200),Jonathan Drouin,16269200,W/UTIL,4500,CGY@MON 01/30/2021 07:00PM ET,MON,7.9
,,,,,,,,,,D,Darnell Nurse (16269904),Darnell Nurse,16269904,D/UTIL,4500,TOR@EDM 01/30/2021 07:00PM ET,EDM,8.98
,,,,,,,,,,D,Jake Muzzin (16269906),Jake Muzzin,16269906,D/UTIL,4500,TOR@EDM 01/30/2021 07:00PM ET,TOR,8.22
,,,,,,,,,,LW,Chris Kreider (16269206),Chris Kreider,16269206,W/UTIL,4400,PIT@NYR 01/30/2021 07:00PM ET,NYR,5.96
,,,,,,,,,,D,Ryan Pulock (16269908),Ryan Pulock,16269908,D/UTIL,4400,NYI@PHI 01/30/2021 07:00PM ET,NYI,7.94
,,,,,,,,,,RW,Tom Wilson (16269204),Tom Wilson,16269204,W/UTIL,4400,BOS@WAS 01/30/2021 07:00PM ET,WAS,10.63
,,,,,,,,,,RW,Tyler Bertuzzi (16269208),Tyler Bertuzzi,16269208,W/UTIL,4400,FLA@DET 01/30/2021 07:00PM ET,DET,9.36
,,,,,,,,,,C,Paul Stastny (16268770),Paul Stastny,16268770,C/UTIL,4400,VAN@WPG 01/30/2021 10:00PM ET,WPG,9.54
,,,,,,,,,,D,Tyler Myers (16269910),Tyler Myers,16269910,D/UTIL,4400,VAN@WPG 01/30/2021 10:00PM ET,VAN,9.45
,,,,,,,,,,RW,Jake DeBrusk (16269220),Jake DeBrusk,16269220,W/UTIL,4300,BOS@WAS 01/30/2021 07:00PM ET,BOS,3.77
,,,,,,,,,,LW,Alex Killorn (16269218),Alex Killorn,16269218,W/UTIL,4300,NSH@TB 01/30/2021 07:00PM ET,TB,8.46
,,,,,,,,,,RW,Rickard Rakell (16269212),Rickard Rakell,16269212,W/UTIL,4300,STL@ANH 01/30/2021 09:00PM ET,ANH,7.75
,,,,,,,,,,C,Mikael Backlund (16268772),Mikael Backlund,16268772,C/UTIL,4300,CGY@MON 01/30/2021 07:00PM ET,CGY,6.2
,,,,,,,,,,LW,Andrew Copp (16269216),Andrew Copp,16269216,W/UTIL,4300,VAN@WPG 01/30/2021 10:00PM ET,WPG,16.06
,,,,,,,,,,LW,Zach Hyman (16269210),Zach Hyman,16269210,W/UTIL,4300,TOR@EDM 01/30/2021 07:00PM ET,TOR,6.63
,,,,,,,,,,RW,Jesse Puljujarvi (16269214),Jesse Puljujarvi,16269214,W/UTIL,4300,TOR@EDM 01/30/2021 07:00PM ET,EDM,6.4
,,,,,,,,,,D,Brian Dumoulin (16269926),Brian Dumoulin,16269926,D/UTIL,4200,PIT@NYR 01/30/2021 07:00PM ET,PIT,4.56
,,,,,,,,,,D,Ryan Suter (16269912),Ryan Suter,16269912,D/UTIL,4200,COL@MIN 01/30/2021 08:00PM ET,MIN,7.82
,,,,,,,,,,C,Adam Henrique (16268774),Adam Henrique,16268774,C/UTIL,4200,STL@ANH 01/30/2021 09:00PM ET,ANH,6.55
,,,,,,,,,,LW,Mike Hoffman (16269222),Mike Hoffman,16269222,W/UTIL,4200,STL@ANH 01/30/2021 09:00PM ET,STL,6
,,,,,,,,,,D,Hampus Lindholm (16269914),Hampus Lindholm,16269914,D/UTIL,4200,STL@ANH 01/30/2021 09:00PM ET,ANH,7.42
,,,,,,,,,,D,Joel Edmundson (16269918),Joel Edmundson,16269918,D/UTIL,4200,CGY@MON 01/30/2021 07:00PM ET,MON,7.34
,,,,,,,,,,D,Alexander Edler (16269916),Alexander Edler,16269916,D/UTIL,4200,VAN@WPG 01/30/2021 10:00PM ET,VAN,7.11
,,,,,,,,,,D,Neal Pionk (16269920),Neal Pionk,16269920,D/UTIL,4200,VAN@WPG 01/30/2021 10:00PM ET,WPG,7.04
,,,,,,,,,,D,Nate Schmidt (16269924),Nate Schmidt,16269924,D/UTIL,4200,VAN@WPG 01/30/2021 10:00PM ET,VAN,5.96
,,,,,,,,,,D,Tyson Barrie (16269922),Tyson Barrie,16269922,D/UTIL,4200,TOR@EDM 01/30/2021 07:00PM ET,EDM,6.54
,,,,,,,,,,C,Ryan Strome (16268766),Ryan Strome,16268766,C/UTIL,4100,PIT@NYR 01/30/2021 07:00PM ET,NYR,6.47
,,,,,,,,,,RW,Phillip Di Giuseppe (16269224),Phillip Di Giuseppe,16269224,W/UTIL,4100,PIT@NYR 01/30/2021 07:00PM ET,NYR,9.17
,,,,,,,,,,LW,Claude Giroux (16269226),Claude Giroux,16269226,W/UTIL,4100,NYI@PHI 01/30/2021 07:00PM ET,PHI,8.04
,,,,,,,,,,D,Samuel Girard (16269928),Samuel Girard,16269928,D/UTIL,4100,COL@MIN 01/30/2021 08:00PM ET,COL,8.54
,,,,,,,,,,RW,Jakub Voracek (16269228),Jakub Voracek,16269228,W/UTIL,4000,NYI@PHI 01/30/2021 07:00PM ET,PHI,9.36
,,,,,,,,,,RW,Craig Smith (16269230),Craig Smith,16269230,W/UTIL,4000,BOS@WAS 01/30/2021 07:00PM ET,BOS,10
,,,,,,,,,,LW,Anthony Mantha (16269232),Anthony Mantha,16269232,W/UTIL,4000,FLA@DET 01/30/2021 07:00PM ET,DET,6.12
,,,,,,,,,,D,MacKenzie Weegar (16269930),MacKenzie Weegar,16269930,D/UTIL,4000,FLA@DET 01/30/2021 07:00PM ET,FLA,6.48
,,,,,,,,,,RW,Andre Burakovsky (16269234),Andre Burakovsky,16269234,W/UTIL,4000,COL@MIN 01/30/2021 08:00PM ET,COL,11.32
,,,,,,,,,,D,Justin Faulk (16269932),Justin Faulk,16269932,D/UTIL,4000,STL@ANH 01/30/2021 09:00PM ET,STL,9.49
,,,,,,,,,,RW,Charlie Coyle (16269238),Charlie Coyle,16269238,W/UTIL,3900,BOS@WAS 01/30/2021 07:00PM ET,BOS,6.37
,,,,,,,,,,D,Mikhail Sergachev (16269936),Mikhail Sergachev,16269936,D/UTIL,3900,NSH@TB 01/30/2021 07:00PM ET,TB,3.84
,,,,,,,,,,RW,Bobby Ryan (16269236),Bobby Ryan,16269236,W/UTIL,3900,FLA@DET 01/30/2021 07:00PM ET,DET,11
,,,,,,,,,,C,Joel Eriksson Ek (16268782),Joel Eriksson Ek,16268782,C/UTIL,3900,COL@MIN 01/30/2021 08:00PM ET,MIN,12.46
,,,,,,,,,,D,Jared Spurgeon (16269934),Jared Spurgeon,16269934,D/UTIL,3900,COL@MIN 01/30/2021 08:00PM ET,MIN,5.39
,,,,,,,,,,C,Ryan Getzlaf (16268780),Ryan Getzlaf,16268780,C/UTIL,3900,STL@ANH 01/30/2021 09:00PM ET,ANH,5.24
,,,,,,,,,,RW,Andrew Mangiapane (16269240),Andrew Mangiapane,16269240,W/UTIL,3900,CGY@MON 01/30/2021 07:00PM ET,CGY,4.17
,,,,,,,,,,C,Filip Chytil (16268786),Filip Chytil,16268786,C/UTIL,3800,PIT@NYR 01/30/2021 07:00PM ET,NYR,8.26
,,,,,,,,,,LW,Jared McCann (16269254),Jared McCann,16269254,W/UTIL,3800,PIT@NYR 01/30/2021 07:00PM ET,PIT,6.76
,,,,,,,,,,D,Jacob Trouba (16269940),Jacob Trouba,16269940,D/UTIL,3800,PIT@NYR 01/30/2021 07:00PM ET,NYR,6.19
,,,,,,,,,,LW,James van Riemsdyk (16269246),James van Riemsdyk,16269246,W/UTIL,3800,NYI@PHI 01/30/2021 07:00PM ET,PHI,11.64
,,,,,,,,,,LW,Nick Ritchie (16269248),Nick Ritchie,16269248,W/UTIL,3800,BOS@WAS 01/30/2021 07:00PM ET,BOS,9.99
,,,,,,,,,,RW,Anthony Duclair (16269242),Anthony Duclair,16269242,W/UTIL,3800,FLA@DET 01/30/2021 07:00PM ET,FLA,11.08
,,,,,,,,,,LW,Carter Verhaeghe (16269244),Carter Verhaeghe,16269244,W/UTIL,3800,FLA@DET 01/30/2021 07:00PM ET,FLA,15.82
,,,,,,,,,,LW,Frank Vatrano (16269252),Frank Vatrano,16269252,W/UTIL,3800,FLA@DET 01/30/2021 07:00PM ET,FLA,7.65
,,,,,,,,,,RW,Jordan Kyrou (16269250),Jordan Kyrou,16269250,W/UTIL,3800,STL@ANH 01/30/2021 09:00PM ET,STL,11.64
,,,,,,,,,,C,Phillip Danault (16268776),Phillip Danault,16268776,C/UTIL,3800,CGY@MON 01/30/2021 07:00PM ET,MON,3.34
,,,,,,,,,,C,Jesperi Kotkaniemi (16268784),Jesperi Kotkaniemi,16268784,C/UTIL,3800,CGY@MON 01/30/2021 07:00PM ET,MON,8.43
,,,,,,,,,,D,Christopher Tanev (16269938),Christopher Tanev,16269938,D/UTIL,3800,CGY@MON 01/30/2021 07:00PM ET,CGY,5.62
,,,,,,,,,,D,Adam Pelech (16269944),Adam Pelech,16269944,D/UTIL,3700,NYI@PHI 01/30/2021 07:00PM ET,NYI,9.39
,,,,,,,,,,D,Nick Leddy (16269946),Nick Leddy,16269946,D/UTIL,3700,NYI@PHI 01/30/2021 07:00PM ET,NYI,5.89
,,,,,,,,,,C,Ryan Johansen (16268778),Ryan Johansen,16268778,C/UTIL,3700,NSH@TB 01/30/2021 07:00PM ET,NSH,4.19
,,,,,,,,,,RW,Jakob Silfverberg (16269258),Jakob Silfverberg,16269258,W/UTIL,3700,STL@ANH 01/30/2021 09:00PM ET,ANH,6.24
,,,,,,,,,,C,Adam Lowry (16268788),Adam Lowry,16268788,C/UTIL,3700,VAN@WPG 01/30/2021 10:00PM ET,WPG,11.26
,,,,,,,,,,RW,Nils Hoglander (16269256),Nils Hoglander,16269256,W/UTIL,3700,VAN@WPG 01/30/2021 10:00PM ET,VAN,6.94
,,,,,,,,,,D,Derek Forbort (16269948),Derek Forbort,16269948,D/UTIL,3700,VAN@WPG 01/30/2021 10:00PM ET,WPG,8.7
,,,,,,,,,,D,T.J. Brodie (16269942),T.J. Brodie,16269942,D/UTIL,3700,TOR@EDM 01/30/2021 07:00PM ET,TOR,5.52
,,,,,,,,,,RW,Evan Rodrigues (16269260),Evan Rodrigues,16269260,W/UTIL,3600,PIT@NYR 01/30/2021 07:00PM ET,PIT,4.85
,,,,,,,,,,D,Noah Dobson (16269952),Noah Dobson,16269952,D/UTIL,3600,NYI@PHI 01/30/2021 07:00PM ET,NYI,10.56
,,,,,,,,,,C,Robby Fabbri (16268790),Robby Fabbri,16268790,C/UTIL,3600,FLA@DET 01/30/2021 07:00PM ET,DET,9.2
,,,,,,,,,,D,Ben Chiarot (16269950),Ben Chiarot,16269950,D/UTIL,3600,CGY@MON 01/30/2021 07:00PM ET,MON,7.34
,,,,,,,,,,D,Adam Larsson (16269954),Adam Larsson,16269954,D/UTIL,3600,TOR@EDM 01/30/2021 07:00PM ET,EDM,11.26
,,,,,,,,,,C,Teddy Blueger (16268794),Teddy Blueger,16268794,C/UTIL,3500,PIT@NYR 01/30/2021 07:00PM ET,PIT,6.19
,,,,,,,,,,LW,Jason Zucker (16269268),Jason Zucker,16269268,W/UTIL,3500,PIT@NYR 01/30/2021 07:00PM ET,PIT,5.45
,,,,,,,,,,RW,Kasperi Kapanen (16269270),Kasperi Kapanen,16269270,W/UTIL,3500,PIT@NYR 01/30/2021 07:00PM ET,PIT,6.06
,,,,,,,,,,C,Nolan Patrick (16268792),Nolan Patrick,16268792,C/UTIL,3500,NYI@PHI 01/30/2021 07:00PM ET,PHI,6.15
,,,,,,,,,,RW,Joel Farabee (16269266),Joel Farabee,16269266,W/UTIL,3500,NYI@PHI 01/30/2021 07:00PM ET,PHI,7.89
,,,,,,,,,,RW,Martin Necas (16269264),Martin Necas,16269264,W/UTIL,3500,DAL@CAR 01/30/2021 07:00PM ET,CAR,8.75
,,,,,,,,,,LW,Joel Kiviranta (16269276),Joel Kiviranta,16269276,W/UTIL,3500,DAL@CAR 01/30/2021 07:00PM ET,DAL,17.8
,,,,,,,,,,LW,Blake Coleman (16269272),Blake Coleman,16269272,W/UTIL,3500,NSH@TB 01/30/2021 07:00PM ET,TB,10.65
,,,,,,,,,,RW,Dillon Dube (16269274),Dillon Dube,16269274,W/UTIL,3500,CGY@MON 01/30/2021 07:00PM ET,CGY,7.5
,,,,,,,,,,C,Pierre-Luc Dubois (16268796),Pierre-Luc Dubois,16268796,C/UTIL,3500,VAN@WPG 01/30/2021 10:00PM ET,WPG,4.58
,,,,,,,,,,LW,Tanner Pearson (16269262),Tanner Pearson,16269262,W/UTIL,3500,VAN@WPG 01/30/2021 10:00PM ET,VAN,7.34
,,,,,,,,,,C,Lars Eller (16268800),Lars Eller,16268800,C/UTIL,3400,BOS@WAS 01/30/2021 07:00PM ET,WAS,4.01
,,,,,,,,,,C,Alex Wennberg (16268798),Alex Wennberg,16268798,C/UTIL,3400,FLA@DET 01/30/2021 07:00PM ET,FLA,5.08
,,,,,,,,,,D,Kevin Shattenkirk (16269956),Kevin Shattenkirk,16269956,D/UTIL,3400,STL@ANH 01/30/2021 09:00PM ET,ANH,4.5
,,,,,,,,,,D,Brett Kulak (16269960),Brett Kulak,16269960,D/UTIL,3400,CGY@MON 01/30/2021 07:00PM ET,MON,6.23
,,,,,,,,,,D,Jordie Benn (16269958),Jordie Benn,16269958,D/UTIL,3400,VAN@WPG 01/30/2021 10:00PM ET,VAN,11.28
,,,,,,,,,,LW,Alexis Lafreniere (16269284),Alexis Lafreniere,16269284,W/UTIL,3300,PIT@NYR 01/30/2021 07:00PM ET,NYR,4.37
,,,,,,,,,,C,Jean-Gabriel Pageau (16268804),Jean-Gabriel Pageau,16268804,C/UTIL,3300,NYI@PHI 01/30/2021 07:00PM ET,NYI,6.4
,,,,,,,,,,D,Justin Schultz (16270004),Justin Schultz,16270004,D/UTIL,3300,BOS@WAS 01/30/2021 07:00PM ET,WAS,9.3
,,,,,,,,,,C,Yanni Gourde (16268806),Yanni Gourde,16268806,C/UTIL,3300,NSH@TB 01/30/2021 07:00PM ET,TB,6.1
,,,,,,,,,,RW,Luke Kunin (16269280),Luke Kunin,16269280,W/UTIL,3300,NSH@TB 01/30/2021 07:00PM ET,NSH,5.74
,,,,,,,,,,D,Mattias Ekholm (16269962),Mattias Ekholm,16269962,D/UTIL,3300,NSH@TB 01/30/2021 07:00PM ET,NSH,8.1
,,,,,,,,,,C,Nick Bjugstad (16268802),Nick Bjugstad,16268802,C/UTIL,3300,COL@MIN 01/30/2021 08:00PM ET,MIN,6.59
,,,,,,,,,,LW,Zach Sanford (16269278),Zach Sanford,16269278,W/UTIL,3300,STL@ANH 01/30/2021 09:00PM ET,STL,5.17
,,,,,,,,,,LW,Jimmy Vesey (16269282),Jimmy Vesey,16269282,W/UTIL,3300,TOR@EDM 01/30/2021 07:00PM ET,TOR,4.71
,,,,,,,,,,D,Pierre-Olivier Joseph (16269966),Pierre-Olivier Joseph,16269966,D/UTIL,3200,PIT@NYR 01/30/2021 07:00PM ET,PIT,3.5
,,,,,,,,,,LW,Josh Bailey (16269286),Josh Bailey,16269286,W/UTIL,3200,NYI@PHI 01/30/2021 07:00PM ET,NYI,3.47
,,,,,,,,,,LW,Anthony Beauvillier (16269294),Anthony Beauvillier,16269294,W/UTIL,3200,NYI@PHI 01/30/2021 07:00PM ET,NYI,2.46
,,,,,,,,,,D,Shayne Gostisbehere (16269964),Shayne Gostisbehere,16269964,D/UTIL,3200,NYI@PHI 01/30/2021 07:00PM ET,PHI,6.35
,,,,,,,,,,RW,Ondrej Kase (16269296),Ondrej Kase,16269296,W/UTIL,3200,BOS@WAS 01/30/2021 07:00PM ET,BOS,1.5
,,,,,,,,,,D,Jeremy Lauzon (16269970),Jeremy Lauzon,16269970,D/UTIL,3200,BOS@WAS 01/30/2021 07:00PM ET,BOS,4.77
,,,,,,,,,,LW,Mikael Granlund (16269290),Mikael Granlund,16269290,W/UTIL,3200,NSH@TB 01/30/2021 07:00PM ET,NSH,13.45
,,,,,,,,,,C,Nick Bonino (16268808),Nick Bonino,16268808,C/UTIL,3200,COL@MIN 01/30/2021 08:00PM ET,MIN,7.76
,,,,,,,,,,D,Jonas Brodin (16269972),Jonas Brodin,16269972,D/UTIL,3200,COL@MIN 01/30/2021 08:00PM ET,MIN,8.8
,,,,,,,,,,LW,Danton Heinen (16269288),Danton Heinen,16269288,W/UTIL,3200,STL@ANH 01/30/2021 09:00PM ET,ANH,7.61
,,,,,,,,,,RW,Joel Armia (16269292),Joel Armia,16269292,W/UTIL,3200,CGY@MON 01/30/2021 07:00PM ET,MON,10.16
,,,,,,,,,,D,Dylan DeMelo (16269968),Dylan DeMelo,16269968,D/UTIL,3200,VAN@WPG 01/30/2021 10:00PM ET,WPG,7.77
,,,,,,,,,,D,Travis Hamonic (16269974),Travis Hamonic,16269974,D/UTIL,3200,VAN@WPG 01/30/2021 10:00PM ET,VAN,5.92
,,,,,,,,,,D,Tony DeAngelo (16269986),Tony DeAngelo,16269986,D/UTIL,3100,PIT@NYR 01/30/2021 07:00PM ET,NYR,6.66
,,,,,,,,,,LW,Oskar Lindblom (16269298),Oskar Lindblom,16269298,W/UTIL,3100,NYI@PHI 01/30/2021 07:00PM ET,PHI,6.79
,,,,,,,,,,D,Brenden Dillon (16269976),Brenden Dillon,16269976,D/UTIL,3100,BOS@WAS 01/30/2021 07:00PM ET,WAS,6.01
,,,,,,,,,,D,Haydn Fleury (16269984),Haydn Fleury,16269984,D/UTIL,3100,DAL@CAR 01/30/2021 07:00PM ET,CAR,4.95
,,,,,,,,,,D,Ryan McDonagh (16269980),Ryan McDonagh,16269980,D/UTIL,3100,NSH@TB 01/30/2021 07:00PM ET,TB,8.24
,,,,,,,,,,D,Erik Cernak (16269988),Erik Cernak,16269988,D/UTIL,3100,NSH@TB 01/30/2021 07:00PM ET,TB,5.55
,,,,,,,,,,C,Eetu Luostarinen (16268810),Eetu Luostarinen,16268810,C/UTIL,3100,FLA@DET 01/30/2021 07:00PM ET,FLA,8.68
,,,,,,,,,,D,Anton Stralman (16269978),Anton Stralman,16269978,D/UTIL,3100,FLA@DET 01/30/2021 07:00PM ET,FLA,4.92
,,,,,,,,,,D,Radko Gudas (16269982),Radko Gudas,16269982,D/UTIL,3100,FLA@DET 01/30/2021 07:00PM ET,FLA,4.85
,,,,,,,,,,C,Robert Thomas (16268812),Robert Thomas,16268812,C/UTIL,3100,STL@ANH 01/30/2021 09:00PM ET,STL,3.69
,,,,,,,,,,C,Brandon Sutter (16268814),Brandon Sutter,16268814,C/UTIL,3100,VAN@WPG 01/30/2021 10:00PM ET,VAN,7.83
,,,,,,,,,,LW,Joe Thornton (16269300),Joe Thornton,16269300,W/UTIL,3100,TOR@EDM 01/30/2021 07:00PM ET,TOR,5.06
,,,,,,,,,,D,Travis Sanheim (16269992),Travis Sanheim,16269992,D/UTIL,3000,NYI@PHI 01/30/2021 07:00PM ET,PHI,4.54
,,,,,,,,,,C,Jordan Staal (16268816),Jordan Staal,16268816,C/UTIL,3000,DAL@CAR 01/30/2021 07:00PM ET,CAR,6.8
,,,,,,,,,,D,Patrik Nemeth (16269990),Patrik Nemeth,16269990,D/UTIL,3000,FLA@DET 01/30/2021 07:00PM ET,DET,5.41
,,,,,,,,,,D,Ryan Graves (16269998),Ryan Graves,16269998,D/UTIL,3000,COL@MIN 01/30/2021 08:00PM ET,COL,5.57
,,,,,,,,,,RW,Carter Rowney (16269302),Carter Rowney,16269302,W/UTIL,3000,STL@ANH 01/30/2021 09:00PM ET,ANH,5.92
,,,,,,,,,,RW,Oskar Sundqvist (16269304),Oskar Sundqvist,16269304,W/UTIL,3000,STL@ANH 01/30/2021 09:00PM ET,STL,5.81
,,,,,,,,,,D,Marco Scandella (16269994),Marco Scandella,16269994,D/UTIL,3000,STL@ANH 01/30/2021 09:00PM ET,STL,2.87
,,,,,,,,,,D,Vince Dunn (16269996),Vince Dunn,16269996,D/UTIL,3000,STL@ANH 01/30/2021 09:00PM ET,STL,5.33
,,,,,,,,,,C,Jake Evans (16268818),Jake Evans,16268818,C/UTIL,3000,CGY@MON 01/30/2021 07:00PM ET,MON,5.01
,,,,,,,,,,D,Cody Ceci (16270002),Cody Ceci,16270002,D/UTIL,2900,PIT@NYR 01/30/2021 07:00PM ET,PIT,6.32
,,,,,,,,,,D,Andy Greene (16270012),Andy Greene,16270012,D/UTIL,2900,NYI@PHI 01/30/2021 07:00PM ET,NYI,6.31
,,,,,,,,,,D,Brandon Carlo (16270010),Brandon Carlo,16270010,D/UTIL,2900,BOS@WAS 01/30/2021 07:00PM ET,BOS,4.23
,,,,,,,,,,RW,Jesper Fast (16269310),Jesper Fast,16269310,W/UTIL,2900,DAL@CAR 01/30/2021 07:00PM ET,CAR,3.23
,,,,,,,,,,D,Jake Gardiner (16270008),Jake Gardiner,16270008,D/UTIL,2900,DAL@CAR 01/30/2021 07:00PM ET,CAR,4.65
,,,,,,,,,,RW,Corey Perry (16269306),Corey Perry,16269306,W/UTIL,2900,CGY@MON 01/30/2021 07:00PM ET,MON,11.05
,,,,,,,,,,RW,Tyler Motte (16269308),Tyler Motte,16269308,W/UTIL,2900,VAN@WPG 01/30/2021 10:00PM ET,VAN,9.82
