C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,LW,Kyle Clifford (16287775),Kyle Clifford,16287775,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,3.66
,,,,,,,,,,C,Andrew Agozzino (16287802),Andrew Agozzino,16287802,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,C,Sam Carrick (16287837),Sam Carrick,16287837,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,D,Andy Welinski (16287903),Andy Welinski,16287903,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,2.3
,,,,,,,,,,LW,Blake Pietila (16287914),Blake Pietila,16287914,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,D,Josh Manson (16287922),Josh Manson,16287922,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0.93
,,,,,,,,,,D,Chris Wideman (16287934),Chris Wideman,16287934,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,C,MacKenzie MacEachern (16287971),MacKenzie MacEachern,16287971,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Trevor Carrick (16287985),Trevor Carrick,16287985,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,D,Ben Hutton (16287989),Ben Hutton,16287989,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,3.73
,,,,,,,,,,D,Jake Dotchin (16287993),Jake Dotchin,16287993,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Petteri Lindbohm (16287995),Petteri Lindbohm,16287995,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,LW,Curtis McKenzie (16288004),Curtis McKenzie,16288004,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,RW,Jacob de la Rose (16288036),Jacob de la Rose,16288036,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Steven Santini (16288042),Steven Santini,16288042,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,RW,Nick Sorensen (16288044),Nick Sorensen,16288044,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,LW,Nathan Walker (16288071),Nathan Walker,16288071,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,RW,Sonny Milano (16288087),Sonny Milano,16288087,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,4.5
,,,,,,,,,,C,Ivan Barbashev (16288095),Ivan Barbashev,16288095,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,2.54
,,,,,,,,,,D,Jake Walman (16288107),Jake Walman,16288107,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,C,Chase De Leo (16288116),Chase De Leo,16288116,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,C,Austin Poganski (16288121),Austin Poganski,16288121,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,RW,Sammy Blais (16288133),Sammy Blais,16288133,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,1.43
,,,,,,,,,,D,Kodie Curran (16288135),Kodie Curran,16288135,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,D,Jacob Larsson (16288167),Jacob Larsson,16288167,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,4.16
,,,,,,,,,,D,Brendan Guhle (16288179),Brendan Guhle,16288179,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,RW,Deven Sideroff (16288190),Deven Sideroff,16288190,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,D,Niko Mikkola (16288206),Niko Mikkola,16288206,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,2.38
,,,,,,,,,,RW,Troy Terry (16288212),Troy Terry,16288212,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,1.71
,,,,,,,,,,C,Andrew Poturalski (16288227),Andrew Poturalski,16288227,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,RW,Nick Lappin (16288229),Nick Lappin,16288229,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,C,Sam Anas (16288234),Sam Anas,16288234,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,LW,Max Jones (16288256),Max Jones,16288256,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,3.16
,,,,,,,,,,C,Sam Steel (16288258),Sam Steel,16288258,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,2.86
,,,,,,,,,,D,Josh Mahura (16288284),Josh Mahura,16288284,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,C,Tanner Kaspick (16288292),Tanner Kaspick,16288292,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,C,Nolan Stevens (16288296),Nolan Stevens,16288296,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,LW,Klim Kostin (16288307),Klim Kostin,16288307,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,RW,Vinni Lettieri (16288317),Vinni Lettieri,16288317,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,3
,,,,,,,,,,C,Justin Kloos (16288321),Justin Kloos,16288321,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,C,Robert Thomas (16288341),Robert Thomas,16288341,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,3.58
,,,,,,,,,,C,Antoine Morand (16288359),Antoine Morand,16288359,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,D,Mitch Reinke (16288400),Mitch Reinke,16288400,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Joel Persson (16288404),Joel Persson,16288404,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,LW,Isac Lundestrom (16288425),Isac Lundestrom,16288425,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,1.43
,,,,,,,,,,D,Scott Perunovich (16288433),Scott Perunovich,16288433,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,LW,Hugh McGing (16288443),Hugh McGing,16288443,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Tyler Tucker (16288446),Tyler Tucker,16288446,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Simon Benoit (16288454),Simon Benoit,16288454,D/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,C,Trevor Zegras (16288482),Trevor Zegras,16288482,C/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,LW,Brayden Tracey (16288488),Brayden Tracey,16288488,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,ANH,0
,,,,,,,,,,LW,Jake Neighbours (16288509),Jake Neighbours,16288509,W/UTIL,2500,STL@ANH 01/31/2021 08:00PM ET,STL,0
,,,,,,,,,,D,Ron Hainsey (16287654),Ron Hainsey,16287654,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,D,Braydon Coburn (16287670),Braydon Coburn,16287670,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,2.67
,,,,,,,,,,RW,Micheal Haley (16287733),Micheal Haley,16287733,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,LW,Mikkel Boedker (16287739),Mikkel Boedker,16287739,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,LW,Tyler Ennis (16287747),Tyler Ennis,16287747,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,2.46
,,,,,,,,,,RW,Jordan Szwarz (16287800),Jordan Szwarz,16287800,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,RW,Austin Watson (16287818),Austin Watson,16287818,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,5.62
,,,,,,,,,,LW,Brad Malone (16287854),Brad Malone,16287854,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Oscar Klefbom (16287870),Oscar Klefbom,16287870,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,LW,Markus Granlund (16287889),Markus Granlund,16287889,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Keegan Lowe (16287897),Keegan Lowe,16287897,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Logan Shaw (16287899),Logan Shaw,16287899,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,C,Alan Quine (16287905),Alan Quine,16287905,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Josh Archibald (16287924),Josh Archibald,16287924,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,4.22
,,,,,,,,,,C,Matthew Peca (16287926),Matthew Peca,16287926,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,D,Brandon Manning (16287928),Brandon Manning,16287928,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Alex Chiasson (16287938),Alex Chiasson,16287938,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,1.5
,,,,,,,,,,C,Devin Shore (16287964),Devin Shore,16287964,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,2.55
,,,,,,,,,,LW,Cedric Paquette (16287983),Cedric Paquette,16287983,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,2.34
,,,,,,,,,,C,Seth Griffith (16287987),Seth Griffith,16287987,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Bogdan Yakimov (16288053),Bogdan Yakimov,16288053,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Josh Brown (16288065),Josh Brown,16288065,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,5.03
,,,,,,,,,,D,William Lagesson (16288111),William Lagesson,16288111,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Clark Bishop (16288125),Clark Bishop,16288125,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,LW,Nolan Vesey (16288131),Nolan Vesey,16288131,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Filip Chlapik (16288175),Filip Chlapik,16288175,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,1.5
,,,,,,,,,,C,J.C. Beaudin (16288186),J.C. Beaudin,16288186,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,D,Christian Wolanin (16288196),Christian Wolanin,16288196,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,1.82
,,,,,,,,,,D,Caleb Jones (16288200),Caleb Jones,16288200,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,3.67
,,,,,,,,,,C,Cooper Marody (16288214),Cooper Marody,16288214,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Patrick Russell (16288236),Patrick Russell,16288236,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,6.5
,,,,,,,,,,C,Logan Brown (16288250),Logan Brown,16288250,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,LW,Tyler Benson (16288260),Tyler Benson,16288260,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Vitaly Abramov (16288278),Vitaly Abramov,16288278,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,LW,Joseph Gambardella (16288319),Joseph Gambardella,16288319,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Erik Brannstrom (16288337),Erik Brannstrom,16288337,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,LW,Alex Formenton (16288353),Alex Formenton,16288353,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,RW,Ostap Safin (16288373),Ostap Safin,16288373,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,RW,Jonathan Davidsson (16288382),Jonathan Davidsson,16288382,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,C,Gaetan Haas (16288395),Gaetan Haas,16288395,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Evan Bouchard (16288413),Evan Bouchard,16288413,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,C,Ryan McLeod (16288429),Ryan McLeod,16288429,C/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,LW,Ryan Kuffner (16288460),Ryan Kuffner,16288460,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,LW,Joakim Nygard (16288472),Joakim Nygard,16288472,W/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0.75
,,,,,,,,,,D,Philip Broberg (16288480),Philip Broberg,16288480,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
,,,,,,,,,,D,Lassi Thomson (16288484),Lassi Thomson,16288484,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,OTT,0
,,,,,,,,,,D,Theodor Lennstrom (16288499),Theodor Lennstrom,16288499,D/UTIL,2500,OTT@EDM 01/31/2021 09:00PM ET,EDM,0
