C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,D,Matt Donovan (16327249),Matt Donovan,16327249,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Alexandre Carrier (16327251),Alexandre Carrier,16327251,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Frederic Allard (16327253),Frederic Allard,16327253,D/UTIL,2500,NSH@FLA 02/05/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Michael Amadio (16326547),Michael Amadio,16326547,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,3.72
,,,,,,,,,,C,Tomas Nosek (16326559),Tomas Nosek,16326559,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,4.13
,,,,,,,,,,C,Lias Andersson (16326561),Lias Andersson,16326561,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,3.11
,,,,,,,,,,C,Gage Quinney (16326575),Gage Quinney,16326575,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Jaret Anderson-Dolan (16326577),Jaret Anderson-Dolan,16326577,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,C,Danny O'Regan (16326613),Danny O'Regan,16326613,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Patrick Brown (16326615),Patrick Brown,16326615,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Peyton Krebs (16326617),Peyton Krebs,16326617,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Reid Duke (16326619),Reid Duke,16326619,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,C,Mario Kempe (16326621),Mario Kempe,16326621,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,C,Rasmus Kupari (16326623),Rasmus Kupari,16326623,C/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,LW,Austin Wagner (16326801),Austin Wagner,16326801,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,3.7
,,,,,,,,,,LW,Nicolas Roy (16326813),Nicolas Roy,16326813,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,3.11
,,,,,,,,,,LW,Carl Grundstrom (16326815),Carl Grundstrom,16326815,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,4.51
,,,,,,,,,,RW,Ryan Reaves (16326833),Ryan Reaves,16326833,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,2.69
,,,,,,,,,,LW,William Carrier (16326835),William Carrier,16326835,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,2.09
,,,,,,,,,,RW,Arthur Kaliyev (16326837),Arthur Kaliyev,16326837,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,11.3
,,,,,,,,,,LW,Trevor Moore (16326839),Trevor Moore,16326839,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,3.96
,,,,,,,,,,LW,Tomas Jurco (16326863),Tomas Jurco,16326863,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,RW,Keegan Kolesar (16326865),Keegan Kolesar,16326865,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,2.47
,,,,,,,,,,LW,Matt Luff (16326867),Matt Luff,16326867,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,1.4
,,,,,,,,,,RW,Martin Frk (16326869),Martin Frk,16326869,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,LW,Tyrell Goulbourne (16326943),Tyrell Goulbourne,16326943,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Dylan Sikura (16326945),Dylan Sikura,16326945,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Valentin Zykov (16326947),Valentin Zykov,16326947,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,LW,Bokondji Imama (16326949),Bokondji Imama,16326949,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,LW,Tim Schaller (16326951),Tim Schaller,16326951,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,LW,Nikolai Prokhorkin (16326953),Nikolai Prokhorkin,16326953,W/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,D,Nicolas Hague (16327105),Nicolas Hague,16327105,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,4.1
,,,,,,,,,,D,Kale Clague (16327107),Kale Clague,16327107,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,4.87
,,,,,,,,,,D,Dylan Coghlan (16327125),Dylan Coghlan,16327125,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Nick Holden (16327127),Nick Holden,16327127,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Olli Maatta (16327129),Olli Maatta,16327129,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,3.18
,,,,,,,,,,D,Mark Alt (16327131),Mark Alt,16327131,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,2.9
,,,,,,,,,,D,Austin Strand (16327151),Austin Strand,16327151,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,D,Tobias Bjornfot (16327175),Tobias Bjornfot,16327175,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,D,Jake Bischoff (16327209),Jake Bischoff,16327209,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Carl Dahlstrom (16327211),Carl Dahlstrom,16327211,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Jimmy Schuldt (16327213),Jimmy Schuldt,16327213,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,VGK,0
,,,,,,,,,,D,Daniel Brickley (16327215),Daniel Brickley,16327215,D/UTIL,2500,LA@VGK 02/05/2021 10:00PM ET,LA,0
,,,,,,,,,,C,Sam Steel (16326545),Sam Steel,16326545,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,3.2
,,,,,,,,,,C,Isac Lundestrom (16326549),Isac Lundestrom,16326549,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,1.08
,,,,,,,,,,C,Dylan Gambrell (16326553),Dylan Gambrell,16326553,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,3.8
,,,,,,,,,,C,Alexander Chmelevski (16326569),Alexander Chmelevski,16326569,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,C,Ryan Kesler (16326587),Ryan Kesler,16326587,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Chase De Leo (16326597),Chase De Leo,16326597,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Sam Carrick (16326599),Sam Carrick,16326599,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Trevor Zegras (16326601),Trevor Zegras,16326601,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Antoine Morand (16326603),Antoine Morand,16326603,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Andrew Poturalski (16326605),Andrew Poturalski,16326605,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Justin Kloos (16326607),Justin Kloos,16326607,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,C,Manuel Wiederer (16326673),Manuel Wiederer,16326673,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,C,Alexander True (16326675),Alexander True,16326675,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,C,Fredrik Handemark (16326677),Fredrik Handemark,16326677,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,C,Joel Kellman (16326679),Joel Kellman,16326679,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,2.8
,,,,,,,,,,C,Antti Suomela (16326681),Antti Suomela,16326681,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,C,Maxim Letunov (16326683),Maxim Letunov,16326683,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,C,Jonathan Dahlen (16326685),Jonathan Dahlen,16326685,C/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,RW,Troy Terry (16326799),Troy Terry,16326799,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,2
,,,,,,,,,,LW,Patrick Marleau (16326807),Patrick Marleau,16326807,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,1.54
,,,,,,,,,,LW,Marcus Sorensen (16326855),Marcus Sorensen,16326855,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,4.12
,,,,,,,,,,RW,Max Jones (16326859),Max Jones,16326859,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,2.63
,,,,,,,,,,RW,Stefan Noesen (16326885),Stefan Noesen,16326885,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,1.12
,,,,,,,,,,RW,Vinni Lettieri (16326889),Vinni Lettieri,16326889,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,3
,,,,,,,,,,RW,Sonny Milano (16326899),Sonny Milano,16326899,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,4.5
,,,,,,,,,,RW,David Backes (16326917),David Backes,16326917,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,12
,,,,,,,,,,LW,Blake Pietila (16326919),Blake Pietila,16326919,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,RW,Nick Sorensen (16326921),Nick Sorensen,16326921,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,LW,Brayden Tracey (16326923),Brayden Tracey,16326923,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,RW,Patrick Eaves (16326925),Patrick Eaves,16326925,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,RW,Deven Sideroff (16326927),Deven Sideroff,16326927,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,LW,John Leonard (16326991),John Leonard,16326991,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,3.91
,,,,,,,,,,LW,Lukas Radil (16326993),Lukas Radil,16326993,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,RW,Joachim Blichfeld (16326995),Joachim Blichfeld,16326995,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Melker Karlsson (16326997),Melker Karlsson,16326997,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Ivan Chekhovich (16326999),Ivan Chekhovich,16326999,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Jeffrey Viel (16327001),Jeffrey Viel,16327001,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Danil Yurtaykin (16327003),Danil Yurtaykin,16327003,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Lean Bergmann (16327005),Lean Bergmann,16327005,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Jayden Halbgewachs (16327007),Jayden Halbgewachs,16327007,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,LW,Rudolfs Balcers (16327009),Rudolfs Balcers,16327009,W/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Ben Hutton (16327119),Ben Hutton,16327119,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,4.34
,,,,,,,,,,D,Jacob Larsson (16327121),Jacob Larsson,16327121,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,3.91
,,,,,,,,,,D,Nikolai Knyzhov (16327139),Nikolai Knyzhov,16327139,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,2.12
,,,,,,,,,,D,Radim Simek (16327141),Radim Simek,16327141,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,3.32
,,,,,,,,,,D,Andy Welinski (16327147),Andy Welinski,16327147,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,2.3
,,,,,,,,,,D,Fredrik Claesson (16327167),Fredrik Claesson,16327167,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Josh Manson (16327171),Josh Manson,16327171,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0.93
,,,,,,,,,,D,Brendan Guhle (16327181),Brendan Guhle,16327181,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Trevor Carrick (16327187),Trevor Carrick,16327187,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Joel Persson (16327189),Joel Persson,16327189,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Simon Benoit (16327191),Simon Benoit,16327191,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Kodie Curran (16327193),Kodie Curran,16327193,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Chris Wideman (16327195),Chris Wideman,16327195,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Josh Mahura (16327197),Josh Mahura,16327197,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,ANH,0
,,,,,,,,,,D,Tim Heed (16327269),Tim Heed,16327269,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Nicolas Meloche (16327271),Nicolas Meloche,16327271,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Brinson Pasichnuk (16327273),Brinson Pasichnuk,16327273,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Dalton Prout (16327275),Dalton Prout,16327275,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Ryan Merkley (16327277),Ryan Merkley,16327277,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Jacob Middleton (16327279),Jacob Middleton,16327279,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,2.8
,,,,,,,,,,D,Nick DeSimone (16327281),Nick DeSimone,16327281,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Jaycob Megna (16327283),Jaycob Megna,16327283,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
,,,,,,,,,,D,Christian Jaros (16327285),Christian Jaros,16327285,D/UTIL,2500,SJ@ANH 02/05/2021 10:00PM ET,SJ,0
