QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
,,,,,,,,,,RB,John Kelly Jr. (30955727),John Kelly Jr.,30955727,RB/FLEX,4000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0
,,,,,,,,,,QB,Hendon Hooker (30955468),Hendon Hooker,30955468,QB,4000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,QB,Nate Sudfeld (30955469),Nate Sudfeld,30955469,QB,4000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,QB,David Blough (30955470),David Blough,30955470,QB,4000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,QB,Trace McSorley (30955471),Trace McSorley,30955471,QB,4000,CHI@DET 11/19/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Zonovan Knight (30955695),Zonovan Knight,30955695,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,DET,1.55
,,,,,,,,,,RB,Jason Cabinda (30955697),Jason Cabinda,30955697,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,RB,Jermar Jefferson (30955699),Jermar Jefferson,30955699,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,RB,Devine Ozigbo (30955701),Devine Ozigbo,30955701,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,DET,0.77
,,,,,,,,,,RB,Darrynton Evans (30955703),Darrynton Evans,30955703,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,CHI,5.68
,,,,,,,,,,RB,Travis Homer (30955705),Travis Homer,30955705,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Robert Burns (30955707),Robert Burns,30955707,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,CHI,0
,,,,,,,,,,RB,Khari Blasingame (30955709),Khari Blasingame,30955709,RB/FLEX,4000,CHI@DET 11/19/2023 01:00PM ET,CHI,0.57
,,,,,,,,,,QB,Max Duggan (30955466),Max Duggan,30955466,QB,4000,LAC@GB 11/19/2023 01:00PM ET,LAC,0
,,,,,,,,,,QB,Alex McGough (30955467),Alex McGough,30955467,QB,4000,LAC@GB 11/19/2023 01:00PM ET,GB,0
,,,,,,,,,,RB,Isaiah Spiller (30955683),Isaiah Spiller,30955683,RB/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,LAC,1.54
,,,,,,,,,,RB,Elijah Dotson (30955685),Elijah Dotson,30955685,RB/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,LAC,0.98
,,,,,,,,,,RB,Jaret Patterson (30955687),Jaret Patterson,30955687,RB/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,LAC,0
,,,,,,,,,,RB,Emanuel Wilson (30955689),Emanuel Wilson,30955689,RB/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,GB,1.95
,,,,,,,,,,RB,Ellis Merriweather (30955691),Ellis Merriweather,30955691,RB/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,GB,0
,,,,,,,,,,RB,Henry Pearson (30955693),Henry Pearson,30955693,RB/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,GB,0
,,,,,,,,,,WR,Jayden Reed (30955815),Jayden Reed,30955815,WR/FLEX,4000,LAC@GB 11/19/2023 01:00PM ET,GB,10.84
,,,,,,,,,,QB,Jeff Driskel (30955464),Jeff Driskel,30955464,QB,4000,ARI@HOU 11/19/2023 01:00PM ET,ARI,0
,,,,,,,,,,QB,Case Keenum (30955465),Case Keenum,30955465,QB,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Tony Jones Jr. (30955665),Tony Jones Jr.,30955665,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,ARI,4.85
,,,,,,,,,,RB,Marlon Mack (30955667),Marlon Mack,30955667,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,ARI,0
,,,,,,,,,,RB,Corey Clement (30955669),Corey Clement,30955669,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,ARI,0
,,,,,,,,,,RB,Mike Boone (30955671),Mike Boone,30955671,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,1.48
,,,,,,,,,,RB,Dare Ogunbowale (30955673),Dare Ogunbowale,30955673,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,0.1
,,,,,,,,,,RB,Gerrid Doaks (30955675),Gerrid Doaks,30955675,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Andrew Beck (30955677),Andrew Beck,30955677,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,1.95
,,,,,,,,,,RB,J.J. Taylor (30955679),J.J. Taylor,30955679,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,0
,,,,,,,,,,RB,Troy Hairston (30955681),Troy Hairston,30955681,RB/FLEX,4000,ARI@HOU 11/19/2023 01:00PM ET,HOU,0
,,,,,,,,,,QB,Nathan Rourke (30955463),Nathan Rourke,30955463,QB,4000,TEN@JAX 11/19/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,D'Ernest Johnson (30955655),D'Ernest Johnson,30955655,RB/FLEX,4000,TEN@JAX 11/19/2023 01:00PM ET,JAX,1.56
,,,,,,,,,,RB,Snoop Conner (30955657),Snoop Conner,30955657,RB/FLEX,4000,TEN@JAX 11/19/2023 01:00PM ET,JAX,0
,,,,,,,,,,RB,Jonathan Ward (30955659),Jonathan Ward,30955659,RB/FLEX,4000,TEN@JAX 11/19/2023 01:00PM ET,TEN,0
,,,,,,,,,,RB,Hassan Haskins (30955661),Hassan Haskins,30955661,RB/FLEX,4000,TEN@JAX 11/19/2023 01:00PM ET,TEN,0
,,,,,,,,,,RB,Julius Chestnut (30955663),Julius Chestnut,30955663,RB/FLEX,4000,TEN@JAX 11/19/2023 01:00PM ET,TEN,0
,,,,,,,,,,QB,Skylar Thompson (30955462),Skylar Thompson,30955462,QB,4000,LV@MIA 11/19/2023 01:00PM ET,MIA,0
,,,,,,,,,,RB,Chris Brooks (30955639),Chris Brooks,30955639,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,MIA,1.57
,,,,,,,,,,RB,Alec Ingold (30955641),Alec Ingold,30955641,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,MIA,1.26
,,,,,,,,,,RB,Jake Funk (30955643),Jake Funk,30955643,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,MIA,0.8
,,,,,,,,,,RB,Brandon Bolden (30955645),Brandon Bolden,30955645,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Brittain Brown (30955647),Brittain Brown,30955647,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Austin Walter (30955649),Austin Walter,30955649,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Sincere McCormick (30955651),Sincere McCormick,30955651,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,LV,0
,,,,,,,,,,RB,Jakob Johnson (30955653),Jakob Johnson,30955653,RB/FLEX,4000,LV@MIA 11/19/2023 01:00PM ET,LV,0.28
,,,,,,,,,,QB,John Wolford (30955460),John Wolford,30955460,QB,4000,TB@SF 11/19/2023 04:05PM ET,TB,0
,,,,,,,,,,QB,Brandon Allen (30955461),Brandon Allen,30955461,QB,4000,TB@SF 11/19/2023 04:05PM ET,SF,0
,,,,,,,,,,RB,Sean Tucker (30955627),Sean Tucker,30955627,RB/FLEX,4000,TB@SF 11/19/2023 04:05PM ET,TB,0.74
,,,,,,,,,,RB,Ke'Shawn Vaughn (30955629),Ke'Shawn Vaughn,30955629,RB/FLEX,4000,TB@SF 11/19/2023 04:05PM ET,TB,1.07
,,,,,,,,,,RB,Patrick Laird (30955631),Patrick Laird,30955631,RB/FLEX,4000,TB@SF 11/19/2023 04:05PM ET,TB,0
,,,,,,,,,,RB,Tyrion Davis-Price (30955633),Tyrion Davis-Price,30955633,RB/FLEX,4000,TB@SF 11/19/2023 04:05PM ET,SF,2.1
,,,,,,,,,,RB,Kyle Juszczyk (30955635),Kyle Juszczyk,30955635,RB/FLEX,4000,TB@SF 11/19/2023 04:05PM ET,SF,3.01
,,,,,,,,,,RB,Jeremy McNichols (30955637),Jeremy McNichols,30955637,RB/FLEX,4000,TB@SF 11/19/2023 04:05PM ET,SF,0
,,,,,,,,,,QB,Aaron Rodgers (30955457),Aaron Rodgers,30955457,QB,4000,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,0
,,,,,,,,,,QB,Trevor Siemian (30955458),Trevor Siemian,30955458,QB,4000,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,0
,,,,,,,,,,QB,Shane Buechele (30955459),Shane Buechele,30955459,QB,4000,NYJ@BUF 11/19/2023 04:25PM ET,BUF,0
,,,,,,,,,,RB,Israel Abanikanda (30955615),Israel Abanikanda,30955615,RB/FLEX,4000,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,Xazavian Valladay (30955617),Xazavian Valladay,30955617,RB/FLEX,4000,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,0
,,,,,,,,,,RB,Nick Bawden (30955619),Nick Bawden,30955619,RB/FLEX,4000,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,0.87
,,,,,,,,,,RB,Nyheim Hines (30955621),Nyheim Hines,30955621,RB/FLEX,4000,NYJ@BUF 11/19/2023 04:25PM ET,BUF,0
,,,,,,,,,,RB,Leonard Fournette (30955623),Leonard Fournette,30955623,RB/FLEX,4000,NYJ@BUF 11/19/2023 04:25PM ET,BUF,0
,,,,,,,,,,RB,Reggie Gilliam (30955625),Reggie Gilliam,30955625,RB/FLEX,4000,NYJ@BUF 11/19/2023 04:25PM ET,BUF,0.13
,,,,,,,,,,DST,Bills  (30956378),Bills ,30956378,DST,4000,NYJ@BUF 11/19/2023 04:25PM ET,BUF,8.7
,,,,,,,,,,QB,Stetson Bennett (30955456),Stetson Bennett,30955456,QB,4000,SEA@LAR 11/19/2023 04:25PM ET,LAR,0
,,,,,,,,,,RB,DeeJay Dallas (30955601),DeeJay Dallas,30955601,RB/FLEX,4000,SEA@LAR 11/19/2023 04:25PM ET,SEA,0.61
,,,,,,,,,,RB,Kenny McIntosh (30955603),Kenny McIntosh,30955603,RB/FLEX,4000,SEA@LAR 11/19/2023 04:25PM ET,SEA,0
,,,,,,,,,,RB,Bryant Koback (30955605),Bryant Koback,30955605,RB/FLEX,4000,SEA@LAR 11/19/2023 04:25PM ET,SEA,0
,,,,,,,,,,RB,Zach Evans (30955607),Zach Evans,30955607,RB/FLEX,4000,SEA@LAR 11/19/2023 04:25PM ET,LAR,0.25
,,,,,,,,,,RB,Kyren Williams (30955609),Kyren Williams,30955609,RB/FLEX,4000,SEA@LAR 11/19/2023 04:25PM ET,LAR,19.52
,,,,,,,,,,RB,Ronnie Rivers (30955611),Ronnie Rivers,30955611,RB/FLEX,4000,SEA@LAR 11/19/2023 04:25PM ET,LAR,1.92
,,,,,,,,,,QB,Daniel Jones (30955452),Daniel Jones,30955452,QB,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,11.16
,,,,,,,,,,QB,Jake Fromm (30955453),Jake Fromm,30955453,QB,4000,NYG@WAS 11/19/2023 01:00PM ET,WAS,0
,,,,,,,,,,QB,Tyrod Taylor (30955454),Tyrod Taylor,30955454,QB,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,5.85
,,,,,,,,,,QB,Jacob Eason (30955455),Jacob Eason,30955455,QB,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,0
,,,,,,,,,,RB,Chris Rodriguez Jr. (30955581),Chris Rodriguez Jr.,30955581,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,WAS,0.76
,,,,,,,,,,RB,Derrick Gore (30955583),Derrick Gore,30955583,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Alex Armah (30955585),Alex Armah,30955585,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,WAS,0.58
,,,,,,,,,,RB,Jonathan Williams (30955587),Jonathan Williams,30955587,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,WAS,0
,,,,,,,,,,RB,Jashaun Corbin (30955589),Jashaun Corbin,30955589,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,2.15
,,,,,,,,,,RB,Deon Jackson (30955591),Deon Jackson,30955591,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,1.5
,,,,,,,,,,RB,Gary Brightwell (30955593),Gary Brightwell,30955593,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,1.66
,,,,,,,,,,RB,Chris Myarick (30955595),Chris Myarick,30955595,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,0
,,,,,,,,,,RB,Eric Gray (30955597),Eric Gray,30955597,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,0.54
,,,,,,,,,,RB,Hassan Hall (30955599),Hassan Hall,30955599,RB/FLEX,4000,NYG@WAS 11/19/2023 01:00PM ET,NYG,0
,,,,,,,,,,TE,David Njoku (30956163),David Njoku,30956163,TE/FLEX,3900,PIT@CLE 11/19/2023 01:00PM ET,CLE,9.63
,,,,,,,,,,DST,49ers  (30956379),49ers ,30956379,DST,3900,TB@SF 11/19/2023 04:05PM ET,SF,8.56
,,,,,,,,,,WR,Tutu Atwell (30955817),Tutu Atwell,30955817,WR/FLEX,3900,SEA@LAR 11/19/2023 04:25PM ET,LAR,10.66
,,,,,,,,,,WR,Michael Gallup (30955819),Michael Gallup,30955819,WR/FLEX,3800,DAL@CAR 11/19/2023 01:00PM ET,DAL,6.81
,,,,,,,,,,DST,Lions  (30956380),Lions ,30956380,DST,3800,CHI@DET 11/19/2023 01:00PM ET,DET,6.67
,,,,,,,,,,DST,Browns  (30956381),Browns ,30956381,DST,3700,PIT@CLE 11/19/2023 01:00PM ET,CLE,10.78
,,,,,,,,,,WR,Josh Reynolds (30955823),Josh Reynolds,30955823,WR/FLEX,3700,CHI@DET 11/19/2023 01:00PM ET,DET,9.13
,,,,,,,,,,WR,Robert Woods (30955821),Robert Woods,30955821,WR/FLEX,3700,ARI@HOU 11/19/2023 01:00PM ET,HOU,7.6
,,,,,,,,,,TE,Logan Thomas (30956165),Logan Thomas,30956165,TE/FLEX,3700,NYG@WAS 11/19/2023 01:00PM ET,WAS,10.03
,,,,,,,,,,TE,Luke Musgrave (30956167),Luke Musgrave,30956167,TE/FLEX,3600,LAC@GB 11/19/2023 01:00PM ET,GB,7.37
,,,,,,,,,,WR,Jauan Jennings (30955827),Jauan Jennings,30955827,WR/FLEX,3600,TB@SF 11/19/2023 04:05PM ET,SF,3.99
,,,,,,,,,,WR,Curtis Samuel (30955825),Curtis Samuel,30955825,WR/FLEX,3600,NYG@WAS 11/19/2023 01:00PM ET,WAS,10.09
,,,,,,,,,,DST,Commanders  (30956382),Commanders ,30956382,DST,3600,NYG@WAS 11/19/2023 01:00PM ET,WAS,4.7
,,,,,,,,,,WR,Elijah Moore (30955829),Elijah Moore,30955829,WR/FLEX,3500,PIT@CLE 11/19/2023 01:00PM ET,CLE,7.94
,,,,,,,,,,DST,Steelers  (30956383),Steelers ,30956383,DST,3500,PIT@CLE 11/19/2023 01:00PM ET,PIT,9.78
,,,,,,,,,,TE,Gerald Everett (30956169),Gerald Everett,30956169,TE/FLEX,3500,LAC@GB 11/19/2023 01:00PM ET,LAC,6.26
,,,,,,,,,,WR,Allen Lazard (30955833),Allen Lazard,30955833,WR/FLEX,3500,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,6.11
,,,,,,,,,,WR,Wan'Dale Robinson (30955831),Wan'Dale Robinson,30955831,WR/FLEX,3500,NYG@WAS 11/19/2023 01:00PM ET,NYG,7.24
,,,,,,,,,,WR,Jonathan Mingo (30955839),Jonathan Mingo,30955839,WR/FLEX,3400,DAL@CAR 11/19/2023 01:00PM ET,CAR,5.62
,,,,,,,,,,WR,Michael Wilson (30955835),Michael Wilson,30955835,WR/FLEX,3400,ARI@HOU 11/19/2023 01:00PM ET,ARI,9.28
,,,,,,,,,,WR,Treylon Burks (30955837),Treylon Burks,30955837,WR/FLEX,3400,TEN@JAX 11/19/2023 01:00PM ET,TEN,4.32
,,,,,,,,,,DST,Jaguars  (30956384),Jaguars ,30956384,DST,3400,TEN@JAX 11/19/2023 01:00PM ET,JAX,8.11
,,,,,,,,,,TE,Cade Otton (30956171),Cade Otton,30956171,TE/FLEX,3400,TB@SF 11/19/2023 04:05PM ET,TB,8.27
,,,,,,,,,,WR,DJ Chark Jr. (30955847),DJ Chark Jr.,30955847,WR/FLEX,3300,DAL@CAR 11/19/2023 01:00PM ET,CAR,8.27
,,,,,,,,,,WR,Jameson Williams (30955843),Jameson Williams,30955843,WR/FLEX,3300,CHI@DET 11/19/2023 01:00PM ET,DET,4.58
,,,,,,,,,,WR,Darnell Mooney (30955845),Darnell Mooney,30955845,WR/FLEX,3300,CHI@DET 11/19/2023 01:00PM ET,CHI,6.06
,,,,,,,,,,WR,Dontayvion Wicks (30955841),Dontayvion Wicks,30955841,WR/FLEX,3300,LAC@GB 11/19/2023 01:00PM ET,GB,5.18
,,,,,,,,,,WR,Jalen Guyton (30955851),Jalen Guyton,30955851,WR/FLEX,3300,LAC@GB 11/19/2023 01:00PM ET,LAC,7.05
,,,,,,,,,,DST,Chargers  (30956385),Chargers ,30956385,DST,3300,LAC@GB 11/19/2023 01:00PM ET,LAC,7.89
,,,,,,,,,,WR,Rondale Moore (30955849),Rondale Moore,30955849,WR/FLEX,3300,ARI@HOU 11/19/2023 01:00PM ET,ARI,6.31
,,,,,,,,,,TE,Tyler Higbee (30956173),Tyler Higbee,30956173,TE/FLEX,3300,SEA@LAR 11/19/2023 04:25PM ET,LAR,6.07
,,,,,,,,,,WR,Jalen Tolbert (30955861),Jalen Tolbert,30955861,WR/FLEX,3200,DAL@CAR 11/19/2023 01:00PM ET,DAL,3.24
,,,,,,,,,,TE,Chig Okonkwo (30956175),Chig Okonkwo,30956175,TE/FLEX,3200,TEN@JAX 11/19/2023 01:00PM ET,TEN,5.27
,,,,,,,,,,DST,Dolphins  (30956386),Dolphins ,30956386,DST,3200,LV@MIA 11/19/2023 01:00PM ET,MIA,6.22
,,,,,,,,,,WR,Randall Cobb (30955857),Randall Cobb,30955857,WR/FLEX,3200,NYJ@BUF 11/19/2023 04:25PM ET,NYJ,1.17
,,,,,,,,,,WR,Khalil Shakir (30955859),Khalil Shakir,30955859,WR/FLEX,3200,NYJ@BUF 11/19/2023 04:25PM ET,BUF,4.98
,,,,,,,,,,WR,Jake Bobo (30955855),Jake Bobo,30955855,WR/FLEX,3200,SEA@LAR 11/19/2023 04:25PM ET,SEA,5.01
,,,,,,,,,,WR,Darius Slayton (30955853),Darius Slayton,30955853,WR/FLEX,3200,NYG@WAS 11/19/2023 01:00PM ET,NYG,5.97
,,,,,,,,,,WR,Kalif Raymond (30955865),Kalif Raymond,30955865,WR/FLEX,3100,CHI@DET 11/19/2023 01:00PM ET,DET,6.54
,,,,,,,,,,TE,Donald Parham Jr. (30956177),Donald Parham Jr.,30956177,TE/FLEX,3100,LAC@GB 11/19/2023 01:00PM ET,LAC,5.68
,,,,,,,,,,WR,Nick Westbrook-Ikhine (30955867),Nick Westbrook-Ikhine,30955867,WR/FLEX,3100,TEN@JAX 11/19/2023 01:00PM ET,TEN,6.7
,,,,,,,,,,DST,Seahawks  (30956387),Seahawks ,30956387,DST,3100,SEA@LAR 11/19/2023 04:25PM ET,SEA,8.56
,,,,,,,,,,WR,Jamison Crowder (30955863),Jamison Crowder,30955863,WR/FLEX,3100,NYG@WAS 11/19/2023 01:00PM ET,WAS,3.29
,,,,,,,,,,WR,Laviska Shenault Jr. (30956121),Laviska Shenault Jr.,30956121,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,CAR,2.8
,,,,,,,,,,WR,Terrace Marshall Jr. (30956123),Terrace Marshall Jr.,30956123,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,CAR,3.92
,,,,,,,,,,WR,Ihmir Smith-Marsette (30956125),Ihmir Smith-Marsette,30956125,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,CAR,0.67
,,,,,,,,,,WR,Derek Wright (30956127),Derek Wright,30956127,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,CAR,0
,,,,,,,,,,WR,Mike Strachan (30956129),Mike Strachan,30956129,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,CAR,5.5
,,,,,,,,,,WR,Matt Landers (30956131),Matt Landers,30956131,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,CAR,0
,,,,,,,,,,WR,KaVontae Turpin (30956133),KaVontae Turpin,30956133,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,4.81
,,,,,,,,,,WR,John Stephens Jr. (30956135),John Stephens Jr.,30956135,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Jalen Brooks (30956137),Jalen Brooks,30956137,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,2.63
,,,,,,,,,,WR,David Durden (30956139),David Durden,30956139,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Martavis Bryant (30956141),Martavis Bryant,30956141,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Tyron Billy-Johnson (30956143),Tyron Billy-Johnson,30956143,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Jalen Cropper (30956145),Jalen Cropper,30956145,WR/FLEX,3000,DAL@CAR 11/19/2023 01:00PM ET,DAL,0
,,,,,,,,,,WR,Allen Robinson II (30956091),Allen Robinson II,30956091,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,3.82
,,,,,,,,,,WR,Calvin Austin III (30956093),Calvin Austin III,30956093,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,4.5
,,,,,,,,,,WR,Miles Boykin (30956095),Miles Boykin,30956095,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0.34
,,,,,,,,,,WR,Dez Fitzpatrick (30956097),Dez Fitzpatrick,30956097,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Duece Watts (30956099),Duece Watts,30956099,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Denzel Mims (30956101),Denzel Mims,30956101,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,0
,,,,,,,,,,WR,Cedric Tillman (30956103),Cedric Tillman,30956103,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0.47
,,,,,,,,,,WR,Marquise Goodwin (30956105),Marquise Goodwin,30956105,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0.91
,,,,,,,,,,WR,David Bell (30956107),David Bell,30956107,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,1.04
,,,,,,,,,,WR,James Proche II (30956109),James Proche II,30956109,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,-0.5
,,,,,,,,,,WR,Austin Watkins Jr. (30956111),Austin Watkins Jr.,30956111,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0
,,,,,,,,,,WR,Jakeem Grant Sr. (30956113),Jakeem Grant Sr.,30956113,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0
,,,,,,,,,,WR,Michael Woods II (30956115),Michael Woods II,30956115,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0
,,,,,,,,,,WR,Trinity Benson (30956117),Trinity Benson,30956117,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0
,,,,,,,,,,WR,Jaelon Darden (30956119),Jaelon Darden,30956119,WR/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,CLE,0
,,,,,,,,,,TE,Connor Heyward (30956181),Connor Heyward,30956181,TE/FLEX,3000,PIT@CLE 11/19/2023 01:00PM ET,PIT,3.41
,,,,,,,,,,WR,Donovan Peoples-Jones (30956067),Donovan Peoples-Jones,30956067,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,DET,2.53
,,,,,,,,,,WR,Antoine Green (30956069),Antoine Green,30956069,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,DET,0.15
,,,,,,,,,,WR,Daurice Fountain (30956071),Daurice Fountain,30956071,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,WR,Maurice Alexander (30956073),Maurice Alexander,30956073,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,WR,Dylan Drummond (30956075),Dylan Drummond,30956075,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,DET,0
,,,,,,,,,,WR,Equanimeous St. Brown (30956077),Equanimeous St. Brown,30956077,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,1.5
,,,,,,,,,,WR,Tyler Scott (30956079),Tyler Scott,30956079,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,2.11
,,,,,,,,,,WR,Velus Jones Jr. (30956081),Velus Jones Jr.,30956081,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,0.76
,,,,,,,,,,WR,Trent Taylor (30956083),Trent Taylor,30956083,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,-0.02
,,,,,,,,,,WR,Joe Reed (30956085),Joe Reed,30956085,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,Collin Johnson (30956087),Collin Johnson,30956087,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,Nsimba Webster (30956089),Nsimba Webster,30956089,WR/FLEX,3000,CHI@DET 11/19/2023 01:00PM ET,CHI,0
,,,,,,,,,,WR,Derius Davis (30955871),Derius Davis,30955871,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,3.11
,,,,,,,,,,WR,Simi Fehoko (30956047),Simi Fehoko,30956047,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,1.58
,,,,,,,,,,WR,Mike Williams (30956049),Mike Williams,30956049,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,17.73
,,,,,,,,,,WR,Joshua Palmer (30956051),Joshua Palmer,30956051,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,9.81
,,,,,,,,,,WR,Alex Erickson (30956053),Alex Erickson,30956053,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,0
,,,,,,,,,,WR,Keelan Doss (30956055),Keelan Doss,30956055,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,0
,,,,,,,,,,WR,Terrell Bynum (30956057),Terrell Bynum,30956057,WR/FLEX,3000,LAC@GB 11/19/2023 01:00PM ET,LAC,0
