C,C,W,W,W,D,D,G,UTIL,,Instructions,,,,,,,,
,,,,,,,,,,D,Dante Fabbro (16293303),Dante Fabbro,16293303,D/UTIL,2700,NSH@TB 02/01/2021 07:00PM ET,NSH,6.06
,,,,,,,,,,RW,Corey Perry (16293001),Corey Perry,16293001,W/UTIL,2700,VAN@MON 02/01/2021 07:00PM ET,MON,7.87
,,,,,,,,,,D,Brett Kulak (16293305),Brett Kulak,16293305,D/UTIL,2700,VAN@MON 02/01/2021 07:00PM ET,MON,5.8
,,,,,,,,,,D,Juuso Valimaki (16293307),Juuso Valimaki,16293307,D/UTIL,2700,CGY@WPG 02/01/2021 08:00PM ET,CGY,6.93
,,,,,,,,,,RW,Colin Blackwell (16293007),Colin Blackwell,16293007,W/UTIL,2600,PIT@NYR 02/01/2021 07:00PM ET,NYR,6.12
,,,,,,,,,,RW,Kaapo Kakko (16293011),Kaapo Kakko,16293011,W/UTIL,2600,PIT@NYR 02/01/2021 07:00PM ET,NYR,5.1
,,,,,,,,,,RW,Richard Panik (16293005),Richard Panik,16293005,W/UTIL,2600,BOS@WAS 02/01/2021 07:00PM ET,WAS,5.97
,,,,,,,,,,D,Jakub Zboril (16293311),Jakub Zboril,16293311,D/UTIL,2600,BOS@WAS 02/01/2021 07:00PM ET,BOS,2.75
,,,,,,,,,,D,Dmitry Orlov (16293315),Dmitry Orlov,16293315,D/UTIL,2600,BOS@WAS 02/01/2021 07:00PM ET,WAS,2.7
,,,,,,,,,,C,Mathieu Joseph (16292775),Mathieu Joseph,16292775,C/UTIL,2600,NSH@TB 02/01/2021 07:00PM ET,TB,5.08
,,,,,,,,,,RW,Barclay Goodrow (16293009),Barclay Goodrow,16293009,W/UTIL,2600,NSH@TB 02/01/2021 07:00PM ET,TB,4.32
,,,,,,,,,,D,Logan Stanley (16293309),Logan Stanley,16293309,D/UTIL,2600,CGY@WPG 02/01/2021 08:00PM ET,WPG,4.51
,,,,,,,,,,D,Nathan Beaulieu (16293313),Nathan Beaulieu,16293313,D/UTIL,2600,CGY@WPG 02/01/2021 08:00PM ET,WPG,4.48
,,,,,,,,,,C,Brett Howden (16292779),Brett Howden,16292779,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,2.45
,,,,,,,,,,C,Mark Jankowski (16292791),Mark Jankowski,16292791,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,4.13
,,,,,,,,,,C,Kevin Rooney (16292795),Kevin Rooney,16292795,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,4.15
,,,,,,,,,,C,Frederick Gaudreau (16292805),Frederick Gaudreau,16292805,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Sam Miletic (16292815),Sam Miletic,16292815,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Adam Johnson (16292877),Adam Johnson,16292877,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Dominik Uher (16292879),Dominik Uher,16292879,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Radim Zohorna (16292881),Radim Zohorna,16292881,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,C,Morgan Barron (16292897),Morgan Barron,16292897,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Gabriel Fontaine (16292899),Gabriel Fontaine,16292899,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Justin Richards (16292901),Justin Richards,16292901,C/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,RW,Sam Lafferty (16293035),Sam Lafferty,16293035,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,2.2
,,,,,,,,,,RW,Brandon Tanev (16293065),Brandon Tanev,16293065,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,6.09
,,,,,,,,,,LW,Drew O'Connor (16293067),Drew O'Connor,16293067,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,3.17
,,,,,,,,,,LW,Brendan Lemieux (16293073),Brendan Lemieux,16293073,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,5
,,,,,,,,,,RW,Colton Sceviour (16293091),Colton Sceviour,16293091,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,4.28
,,,,,,,,,,LW,Tim Gettinger (16293097),Tim Gettinger,16293097,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,RW,Julien Gauthier (16293099),Julien Gauthier,16293099,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,2
,,,,,,,,,,LW,Zach Aston-Reese (16293111),Zach Aston-Reese,16293111,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Anthony Angello (16293113),Anthony Angello,16293113,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,LW,Sam Poulin (16293193),Sam Poulin,16293193,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Nathan Legare (16293195),Nathan Legare,16293195,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Pontus Aberg (16293197),Pontus Aberg,16293197,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,LW,Phil Varone (16293199),Phil Varone,16293199,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Kevin Roy (16293201),Kevin Roy,16293201,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Josh Currie (16293203),Josh Currie,16293203,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Thomas Di Pauli (16293205),Thomas Di Pauli,16293205,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Kasper Bjorkqvist (16293207),Kasper Bjorkqvist,16293207,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,LW,Jordan Nolan (16293209),Jordan Nolan,16293209,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,RW,Jonny Brodzinski (16293215),Jonny Brodzinski,16293215,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,LW,Matt Beleskey (16293217),Matt Beleskey,16293217,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,RW,Vitali Kravtsov (16293219),Vitali Kravtsov,16293219,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,RW,Anthony Greco (16293221),Anthony Greco,16293221,W/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Ryan Lindgren (16293319),Ryan Lindgren,16293319,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,2.56
,,,,,,,,,,D,John Marino (16293329),John Marino,16293329,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,3.64
,,,,,,,,,,D,K'Andre Miller (16293331),K'Andre Miller,16293331,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,6.22
,,,,,,,,,,D,Kevin Czuczman (16293345),Kevin Czuczman,16293345,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,2.8
,,,,,,,,,,D,Chad Ruhwedel (16293347),Chad Ruhwedel,16293347,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,2.64
,,,,,,,,,,D,Brendan Smith (16293353),Brendan Smith,16293353,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,2.76
,,,,,,,,,,D,Yannick Weber (16293379),Yannick Weber,16293379,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,1.5
,,,,,,,,,,D,Libor Hajek (16293385),Libor Hajek,16293385,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Anthony Bitetto (16293387),Anthony Bitetto,16293387,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Mike Matheson (16293401),Mike Matheson,16293401,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,2.8
,,,,,,,,,,D,Jack Johnson (16293405),Jack Johnson,16293405,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,2.28
,,,,,,,,,,D,Zach Trotman (16293411),Zach Trotman,16293411,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Marcus Pettersson (16293413),Marcus Pettersson,16293413,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,4.88
,,,,,,,,,,D,Juuso Riikola (16293415),Juuso Riikola,16293415,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,1.4
,,,,,,,,,,D,Cam Lee (16293473),Cam Lee,16293473,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Josh Maniscalco (16293475),Josh Maniscalco,16293475,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,PIT,0
,,,,,,,,,,D,Brandon Crawley (16293491),Brandon Crawley,16293491,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Matthew Robertson (16293493),Matthew Robertson,16293493,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Tarmo Reunanen (16293495),Tarmo Reunanen,16293495,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Darren Raddysh (16293497),Darren Raddysh,16293497,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,D,Yegor Rykov (16293499),Yegor Rykov,16293499,D/UTIL,2500,PIT@NYR 02/01/2021 07:00PM ET,NYR,0
,,,,,,,,,,C,Nic Dowd (16292777),Nic Dowd,16292777,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,4.33
,,,,,,,,,,C,Sean Kuraly (16292781),Sean Kuraly,16292781,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,4.15
,,,,,,,,,,C,Michael Sgarbossa (16292785),Michael Sgarbossa,16292785,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,3.1
,,,,,,,,,,C,Par Lindholm (16292797),Par Lindholm,16292797,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Greg McKegg (16292809),Greg McKegg,16292809,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Brian Pinho (16292811),Brian Pinho,16292811,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,2.9
,,,,,,,,,,C,Philippe Maillet (16292819),Philippe Maillet,16292819,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Cameron Hughes (16292821),Cameron Hughes,16292821,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Oskar Steen (16292823),Oskar Steen,16292823,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Jakub Lauko (16292825),Jakub Lauko,16292825,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,C,Shane Gersich (16292837),Shane Gersich,16292837,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Connor McMichael (16292839),Connor McMichael,16292839,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,1.5
,,,,,,,,,,C,Liam O'Brien (16292841),Liam O'Brien,16292841,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Garrett Pilon (16292843),Garrett Pilon,16292843,C/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,RW,Karson Kuhlman (16293013),Karson Kuhlman,16293013,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,4.5
,,,,,,,,,,LW,Trent Frederic (16293017),Trent Frederic,16293017,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,2.99
,,,,,,,,,,LW,Carl Hagelin (16293023),Carl Hagelin,16293023,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,3.49
,,,,,,,,,,RW,Garnet Hathaway (16293025),Garnet Hathaway,16293025,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,4.36
,,,,,,,,,,LW,Anders Bjork (16293039),Anders Bjork,16293039,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,1.19
,,,,,,,,,,RW,Chris Wagner (16293041),Chris Wagner,16293041,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,4.9
,,,,,,,,,,LW,Conor Sheary (16293049),Conor Sheary,16293049,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,4.77
,,,,,,,,,,RW,Daniel Sprong (16293051),Daniel Sprong,16293051,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,4.47
,,,,,,,,,,LW,Anton Blidh (16293075),Anton Blidh,16293075,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Daniel Carr (16293081),Daniel Carr,16293081,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,7.35
,,,,,,,,,,RW,Zach Senyshyn (16293121),Zach Senyshyn,16293121,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Paul Carey (16293123),Paul Carey,16293123,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Brendan Gaunce (16293125),Brendan Gaunce,16293125,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,RW,Robert Lantosi (16293127),Robert Lantosi,16293127,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Peter Cehlarik (16293129),Peter Cehlarik,16293129,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Matt Filipe (16293131),Matt Filipe,16293131,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,LW,Beck Malenstyn (16293155),Beck Malenstyn,16293155,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,LW,Brendan Leipsic (16293157),Brendan Leipsic,16293157,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,RW,Kody Clark (16293159),Kody Clark,16293159,W/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Connor Clifton (16293321),Connor Clifton,16293321,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,2.8
,,,,,,,,,,D,Trevor van Riemsdyk (16293323),Trevor van Riemsdyk,16293323,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,5.52
,,,,,,,,,,D,Kevan Miller (16293333),Kevan Miller,16293333,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,3.45
,,,,,,,,,,D,Jonas Siegenthaler (16293337),Jonas Siegenthaler,16293337,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,4.1
,,,,,,,,,,D,Nick Jensen (16293339),Nick Jensen,16293339,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,4.28
,,,,,,,,,,D,Urho Vaakanainen (16293355),Urho Vaakanainen,16293355,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Steven Kampfer (16293357),Steven Kampfer,16293357,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Martin Fehervary (16293367),Martin Fehervary,16293367,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Michal Kempny (16293393),Michal Kempny,16293393,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,John Moore (16293407),John Moore,16293407,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Nick Wolff (16293417),Nick Wolff,16293417,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Jack Ahcan (16293419),Jack Ahcan,16293419,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,BOS,0
,,,,,,,,,,D,Paul LaDue (16293439),Paul LaDue,16293439,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Connor Hobbs (16293441),Connor Hobbs,16293441,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Alexander Alexeyev (16293443),Alexander Alexeyev,16293443,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Cameron Schilling (16293445),Cameron Schilling,16293445,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,D,Colby Williams (16293447),Colby Williams,16293447,D/UTIL,2500,BOS@WAS 02/01/2021 07:00PM ET,WAS,0
,,,,,,,,,,C,Brad Richardson (16292793),Brad Richardson,16292793,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,3.65
,,,,,,,,,,C,Mitchell Stephens (16292803),Mitchell Stephens,16292803,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,2.32
,,,,,,,,,,C,Michael McCarron (16292807),Michael McCarron,16292807,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Boo Nieves (16292863),Boo Nieves,16292863,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Ryan Lohin (16292865),Ryan Lohin,16292865,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Jack Finley (16292867),Jack Finley,16292867,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Gage Goncalves (16292869),Gage Goncalves,16292869,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Jimmy Huntington (16292871),Jimmy Huntington,16292871,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Ross Colton (16292873),Ross Colton,16292873,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Alex Barre-Boulet (16292875),Alex Barre-Boulet,16292875,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,C,Philip Tomasino (16292883),Philip Tomasino,16292883,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Josh Wilkins (16292885),Josh Wilkins,16292885,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Anthony Richard (16292887),Anthony Richard,16292887,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Tommy Novak (16292889),Tommy Novak,16292889,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Patrick Harper (16292891),Patrick Harper,16292891,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Sean Malone (16292893),Sean Malone,16292893,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Rem Pitlick (16292895),Rem Pitlick,16292895,C/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,LW,Nick Cousins (16293015),Nick Cousins,16293015,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,4.62
,,,,,,,,,,LW,Colton Sissons (16293037),Colton Sissons,16293037,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,3.51
,,,,,,,,,,RW,Alexander Volkov (16293061),Alexander Volkov,16293061,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,1.95
,,,,,,,,,,LW,Pat Maroon (16293063),Pat Maroon,16293063,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,1.72
,,,,,,,,,,LW,Yakov Trenin (16293069),Yakov Trenin,16293069,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,3.46
,,,,,,,,,,RW,Mathieu Olivier (16293071),Mathieu Olivier,16293071,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,4.83
,,,,,,,,,,RW,Gemel Smith (16293089),Gemel Smith,16293089,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Eeli Tolvanen (16293093),Eeli Tolvanen,16293093,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,RW,Rocco Grimaldi (16293095),Rocco Grimaldi,16293095,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,5.2
,,,,,,,,,,RW,Nikita Kucherov (16293109),Nikita Kucherov,16293109,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Calle Jarnkrok (16293115),Calle Jarnkrok,16293115,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,4.77
,,,,,,,,,,RW,Marian Gaborik (16293119),Marian Gaborik,16293119,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Cory Conacher (16293183),Cory Conacher,16293183,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Boris Katchouk (16293185),Boris Katchouk,16293185,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Dennis Yan (16293187),Dennis Yan,16293187,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Taylor Raddysh (16293189),Taylor Raddysh,16293189,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,RW,Luke Witkowski (16293191),Luke Witkowski,16293191,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,LW,Tanner Jeannot (16293211),Tanner Jeannot,16293211,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,LW,Cole Smith (16293213),Cole Smith,16293213,W/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,1.5
,,,,,,,,,,D,Jan Rutta (16293317),Jan Rutta,16293317,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,4.08
,,,,,,,,,,D,Luke Schenn (16293327),Luke Schenn,16293327,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,3.12
,,,,,,,,,,D,Callan Foote (16293343),Callan Foote,16293343,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,4.28
,,,,,,,,,,D,Mark Borowiecki (16293349),Mark Borowiecki,16293349,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,3.89
,,,,,,,,,,D,Matt Benning (16293351),Matt Benning,16293351,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,1.76
,,,,,,,,,,D,Andreas Borgman (16293377),Andreas Borgman,16293377,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Jarred Tinordi (16293381),Jarred Tinordi,16293381,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,7.3
,,,,,,,,,,D,Ben Harpur (16293383),Ben Harpur,16293383,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Luca Sbisa (16293403),Luca Sbisa,16293403,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,2.6
,,,,,,,,,,D,Sean Day (16293459),Sean Day,16293459,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Daniel Walcott (16293461),Daniel Walcott,16293461,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Devante Stephens (16293463),Devante Stephens,16293463,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Ben Thomas (16293465),Ben Thomas,16293465,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Dmitry Semykin (16293467),Dmitry Semykin,16293467,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Cameron Gaunce (16293469),Cameron Gaunce,16293469,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Alex Green (16293471),Alex Green,16293471,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,TB,0
,,,,,,,,,,D,Tyler Lewington (16293477),Tyler Lewington,16293477,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Dan Hamhuis (16293479),Dan Hamhuis,16293479,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Korbinian Holzer (16293481),Korbinian Holzer,16293481,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Jeremy Davies (16293483),Jeremy Davies,16293483,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Matt Donovan (16293485),Matt Donovan,16293485,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Alexandre Carrier (16293487),Alexandre Carrier,16293487,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,D,Frederic Allard (16293489),Frederic Allard,16293489,D/UTIL,2500,NSH@TB 02/01/2021 07:00PM ET,NSH,0
,,,,,,,,,,C,Jay Beagle (16292783),Jay Beagle,16292783,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,2.79
,,,,,,,,,,C,Ryan Poehling (16292799),Ryan Poehling,16292799,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
,,,,,,,,,,C,Jayce Hawryluk (16292801),Jayce Hawryluk,16292801,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,VAN,0
,,,,,,,,,,C,Joseph Blandisi (16292827),Joseph Blandisi,16292827,C/UTIL,2500,VAN@MON 02/01/2021 07:00PM ET,MON,0
